Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
EEXF,Ishares III Plc,,,ETF,,,,LSE,ISHARES III PLC ISHRS EUR CRP B,iShares € Corp Bond ex-Financials UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EEXF.L,LSE
EF80,FTSE Eurofirst 80,,,,,,,,,,,,,EF80.L,LSE
EFC1,FTSE Eurofirst 100,,,,,,,,,,,,,EFC1.L,LSE
EFEP,Invesco Markets Plc,,,ETF,,,,LSE,INVESCO MARKETS PLC IVZ GS EQTY,Invesco Goldman Sachs Equity Factor Index Emerging Markets UCITS ETF,gb_market,Invesco Investment Management Limited,,EFEP.L,LSE
EFGD,Efg-Hermes Holding S.A.E,,,MUTUALFUND,,,,YHD,,EFG-Hermes Holding S.A.E,us_market,,,EFGD.L,LSE
EFID,Edita Food Industries S.,,,MUTUALFUND,,,,YHD,,Edita Food Industries Company (S.A.E),us_market,,,EFID.L,LSE
EFIE,Source Markets Public Li,,,ETF,,,,LSE,INVESCO MARKETS PLC INVESCO GOL,Invesco Goldman Sachs Equity Factor Index Europe UCITS ETF,gb_market,Invesco Investment Management Limited,,EFIE.L,LSE
EFIM,Invesco Markets Plc,,,ETF,,,,LSE,INVESCO MARKETS PLC IVZ GS EQTY,Invesco Goldman Sachs Equity Factor Index Emerging Markets UCITS ETF,gb_market,Invesco Investment Management Limited,,EFIM.L,LSE
EFIS,Source Markets Public Li,,,ETF,,,,LSE,INVESCO MARKETS PLC INVESCO GOL,Invesco Goldman Sachs Equity Factor Index World UCITS ETF,gb_market,Invesco Investment Management Limited,,EFIS.L,LSE
EFIW,Source Markets Public Li,,,ETF,,,,LSE,INVESCO MARKETS PLC INVESCO GOL,Invesco Goldman Sachs Equity Factor Index World UCITS ETF,gb_market,Invesco Investment Management Limited,,EFIW.L,LSE
EFRN,Ishares II Plc,,,ETF,,,,LSE,ISHARES II PLC ISHARES EUR FLOA,iShares € Floating Rate Bond ESG UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EFRN.L,LSE
EGAS,Epra Asia Index [Eur],,,INDEX,,,,FSI,FTSE EPRA/NAREIT,,gb_market,,,EGAS.L,LSE
EGDM,Ishares IV Plc,,,ETF,,,,LSE,ISHARES IV PLC ISH MSCI EM ESG ,iShares MSCI EM ESG Enhanced UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EGDM.L,LSE
EGL,Ecofin Global Utilities and Infrastructu,Financial Services,Asset Management,EQUITY,,https://www.uk.tortoiseadvisors.com,https://logo.clearbit.com/uk.tortoiseadvisors.com,LSE,ECOFIN GLOBAL UTILITIES AND INF,Ecofin Global Utilities and Infrastructure Trust plc,gb_market,,232513904,EGL.L,LSE
EGLN,Ishares Physical Metals Plc,,,EQUITY,,,,LSE,ISHARES PHYSICAL METALS PLC ISH,iShares Physical Gold ETC,gb_market,,,EGLN.L,LSE
EGMW,Ishares IV Plc,,,ETF,,,,LSE,ISHARES IV PLC ISH MSCI WORLD E,iShares MSCI World ESG Enhanced UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EGMW.L,LSE
EGNA,Epra North America Index,,,INDEX,,,,FSI,EGNA NORTH AM X EUR,,gb_market,,,EGNA.L,LSE
EGOV,UBS ETF,,,ETF,,,,LSE,UBS (LUX) FUND SOLUTIONS UBSETF,UBS (Lux) Fund Solutions – J.P. Morgan Global Government ESG Liquid Bond UCITS ETF,gb_market,UBS Fund Management (Luxembourg) S.A.,,EGOV.L,LSE
EGRA,Wisdomtree Issuer Plc,,,ETF,,,,LSE,WISDOMTREE ISSUER ICAV WISDOMTR,WisdomTree Eurozone Quality Dividend Growth UCITS ETF,gb_market,WisdomTree Management Limited,,EGRA.L,LSE
EGRG,Wisdomtree Issuer Plc,,,ETF,,,,LSE,WISDOMTREE ISSUER ICAV WISDOMTR,WisdomTree Eurozone Quality Dividend Growth UCITS ETF,gb_market,WisdomTree Management Limited,,EGRG.L,LSE
EGRP,Wisdomtree Issuer Plc,,,ETF,,,,LSE,WISDOMTREE ISSUER ICAV WISDOMTR,WisdomTree Eurozone Quality Dividend Growth UCITS ETF,gb_market,WisdomTree Management Limited,,EGRP.L,LSE
EGRW,Wisdomtree Issuer Plc,,,ETF,,,,LSE,WISDOMTREE ISSUER ICAV WISDOMTR,WisdomTree Eurozone Quality Dividend Growth UCITS ETF,gb_market,WisdomTree Management Limited,,EGRW.L,LSE
EGXU,Epra/Nareit Global [Ex Us] Index,,,INDEX,,,,FSI,FTSE EP NAR EX US,,gb_market,,,EGXU.L,LSE
EGY,Vaalco Energy Inc.,Energy,Oil & Gas E&P,EQUITY,,https://www.vaalco.com,https://logo.clearbit.com/vaalco.com,LSE,"VAALCO ENERGY, INC. COMMON SHS ","VAALCO Energy, Inc.",gb_market,,251063280,EGY.L,LSE
EHEF,Fundlogic Alternatives Plc,,,ETF,,,,LSE,FUNDLOGIC ALTERNATIVES PLC SCI ,FundLogic Alternatives plc - SciBeta HFE Europe Equity 6F EW UCITS ETF,gb_market,Fundlogic SAS,,EHEF.L,LSE
EHS1,HSBC Bank Funding Ster,,,,,,,,,,,,,EHS1.L,LSE
EIMI,Ishares Plc,,,ETF,,,,LSE,ISHARES PLC ISHARES CORE EM IMI,iShares Core MSCI EM IMI UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EIMI.L,LSE
EIMU,Ishares Plc,,,ETF,,,,LSE,ISHARES PLC ISH CORE MSCI EM IM,iShares Core MSCI EM IMI UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EIMU.L,LSE
EISB,,Consumer Defensive,Beverages—Wineries & Distilleries,EQUITY,,https://www.eastimperial.com,https://logo.clearbit.com/eastimperial.com,LSE,EAST IMPERIAL PLC ORD 1P,East Imperial PLC,gb_market,,8255844,EISB.L,LSE
EJFI,Ejf Investments Ltd,Financial Services,Asset Management,EQUITY,,https://www.ejfi.com,https://logo.clearbit.com/ejfi.com,LSE,EJF INVESTMENTS LTD ORD NPV,EJF Investments Limited,gb_market,,72151336,EJFI.L,LSE
EJFZ,Ejf Investments Ltd,Financial Services,Asset Management,EQUITY,,https://www.ejfi.com,https://logo.clearbit.com/ejfi.com,LSE,EJF INVESTMENTS LTD 2022 ZDP NP,EJF Investments Limited,gb_market,,80740528,EJFZ.L,LSE
EKF,Ekf Diagnostics Holdings Plc,Healthcare,Medical Devices,EQUITY,,https://www.ekfdiagnostics.com,https://logo.clearbit.com/ekfdiagnostics.com,LSE,EKF DIAGNOSTICS HOLDINGS PLC OR,EKF Diagnostics Holdings plc,gb_market,,188355968,EKF.L,LSE
ELAU,Epra Australia Index,,,INDEX,,,,FSI,FTSE EPRA/NAREIT AU,,gb_market,,,ELAU.L,LSE
ELCO,Eleco Plc,Technology,Software—Application,EQUITY,,https://www.elecosoft.com,https://logo.clearbit.com/elecosoft.com,LSE,ELECO PUBLIC LIMITED COMPANY OR,Eleco Plc,gb_market,,57792444,ELCO.L,LSE
ELEG,,Financial Services,Shell Companies,EQUITY,,https://www.electricguitarplc.com,https://logo.clearbit.com/electricguitarplc.com,LSE,ELECTRIC GUITAR PLC ORD GBP0.00,Electric Guitar PLC,gb_market,,,ELEG.L,LSE
ELEP,elephant loans & mortgages ord gbp0.0003,,,ETF,,,,LSE,HANETF ICAV EV CHARGING UCITS E,Electric Vehicle Charging Infrastructure UCITS ETF,gb_market,HANetf Management Limited,,ELEP.L,LSE
ELHK,Epra Hong Kong Index,,,INDEX,,,,FSI,FTSE EPRA/NAREIT HK,,gb_market,,,ELHK.L,LSE
ELIX,,Industrials,Consulting Services,EQUITY,,https://www.elixirr.com,https://logo.clearbit.com/elixirr.com,LSE,ELIXIRR INTERNATIONAL PLC ORD 0,Elixirr International plc,gb_market,,300212256,ELIX.L,LSE
ELJP,Epra Japan Index,,,INDEX,,,,FSI,FTSE EPRA/NAREIT JP,,gb_market,,,ELJP.L,LSE
ELLA,Ecclesiastical Insurance Office Plc,Financial Services,Insurance—Life,EQUITY,,https://www.ecclesiastical.com,https://logo.clearbit.com/ecclesiastical.com,LSE,ECCLESIASTICAL INSURANCE OFFICE,Ecclesiastical Insurance Office plc,gb_market,,445361056,ELLA.L,LSE
ELLE,Lyxor Index Fund,,,ETF,,,,LSE,LYXOR INDEX FUND LYX ETF GLOB G,Lyxor Index Fund - Lyxor Global Gender Equality (DR) UCITS ETF,gb_market,Amundi Asset Management,,ELLE.L,LSE
ELM,Elementis Plc,Basic Materials,Specialty Chemicals,EQUITY,,https://www.elementis.com,https://logo.clearbit.com/elementis.com,LSE,ELEMENTIS PLC ORD 5P,Elementis plc,gb_market,,577203136,ELM.L,LSE
ELSA,Societatea Comerciala DE,,,MUTUALFUND,,,,YHD,,Societatea Energetica Electrica S.A.,us_market,,,ELSA.L,LSE
ELUK,Epra UK Index,,,INDEX,,,,FSI,FTSE EPRA/NAREIT UK Index,,gb_market,,,ELUK.L,LSE
ELUKNUK,FTSE Epra/Nareit UK Net,,,INDEX,,,,FSI,FTSE EPRA/NAREIT UK Net Index,,gb_market,,,ELUKNUK.L,LSE
EMAD,SSGA SPDR ETFS Europe I Plc,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE I PLC SPD,SPDR MSCI EM Asia UCITS ETF,gb_market,State Street Global Advisors Ltd,,EMAD.L,LSE
EMAN,Everyman Media Group Plc,Communication Services,Entertainment,EQUITY,,https://www.everymancinema.com,https://logo.clearbit.com/everymancinema.com,LSE,EVERYMAN MEDIA GROUP PLC ORD 10,Everyman Media Group plc,gb_market,,88428112,EMAN.L,LSE
EMAS,SSGA SPDR ETFS Europe I Plc,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE I PLC SPD,SPDR MSCI EM Asia UCITS ETF,gb_market,State Street Global Advisors Ltd,,EMAS.L,LSE
EMBE,Ishares Vi Plc [The Comp,,,ETF,,,,LSE,ISHARES VI PLC ISHRS JPMRGN $ E,iShares J.P. Morgan $ EM Bond EUR Hedged UCITS ETF (Dist),gb_market,BlackRock Asset Management Ireland - ETF,,EMBE.L,LSE
EMCA,Ishares V Public Limited Company,,,ETF,,,,LSE,ISHARES V PUBLIC LIMITED COMPAN,iShares V PLC - iShares J.P. Morgan $ EM Corp Bond UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMCA.L,LSE
EMCP,Ishares V Public Limited Company,,,ETF,,,,LSE,ISHARES V PUBLIC LIMITED COMPAN,iShares V PLC - iShares J.P. Morgan $ EM Corp Bond UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMCP.L,LSE
EMCR,Ishares V Public Limited Company,,,ETF,,,,LSE,ISHARES V PUBLIC LIMITED COMPAN,iShares V PLC - iShares J.P. Morgan $ EM Corp Bond UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMCR.L,LSE
EMDD,SSGA SPDR ETFS Europe I Plc,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE I PLC SPD,SPDR Bloomberg Barclays Emerging Markets Local Bond UCITS ETF (Dist),gb_market,State Street Global Advisors Ltd,,EMDD.L,LSE
EMDL,SSGA SPDR ETFS Europe I Plc,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE I PLC SPD,SPDR Bloomberg Barclays Emerging Markets Local Bond UCITS ETF (Dist),gb_market,State Street Global Advisors Ltd,,EMDL.L,LSE
EMDV,SSGA SPDR ETFS Europe I Plc,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE I PLC SPD,SPDR S&P Emerging Markets Dividend Aristocrats UCITS ETF,gb_market,State Street Global Advisors Ltd,,EMDV.L,LSE
EME,Empyrean Energy Plc,Energy,Oil & Gas E&P,EQUITY,,https://www.empyreanenergy.com,https://logo.clearbit.com/empyreanenergy.com,LSE,EMPYREAN ENERGY PLC ORD 0.2P,Empyrean Energy Plc,gb_market,,5990818,EME.L,LSE
EMES,Ishares II Plc,,,ETF,,,,LSE,ISHARES II PLC ISH JPM ESG $EM ,iShares J.P. Morgan ESG $ EM Bond UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMES.L,LSE
EMG,Man Group Plc,Financial Services,Asset Management,EQUITY,,https://www.man.com,https://logo.clearbit.com/man.com,LSE,MAN GROUP PLC ORD USD0.03428571,Man Group Limited,gb_market,,3281640704,EMG.L,LSE
EMGA,Ishares III Plc,,,ETF,,,,LSE,ISHARES III PLC ISH JPM LOC EM ,iShares J.P. Morgan EM Local Govt Bond UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMGA.L,LSE
EMGB,Vaneck Vectors Ucits ETFS Plc,,,ETF,,,,LSE,VANECK UCITS ETFS PLC VANECK JP,VanEck J.P. Morgan EM Local Currency Bond UCITS ETF,gb_market,VanEck Asset Management B.V.,,EMGB.L,LSE
EMGU,Ishares Plc,,,ETF,,,,LSE,ISHARES PLC ISH C MSCI EM IMI D,iShares Core MSCI EM IMI UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMGU.L,LSE
EMH,European Metals Holdings Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.europeanmet.com,https://logo.clearbit.com/europeanmet.com,LSE,EUROPEAN METALS HOLDINGS LIMITE,European Metals Holdings Limited,gb_market,,86801712,EMH.L,LSE
EMH5,SSGA SPDR ETFS Europe II,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE II PLC SP,SPDR ICE BofA 0-5 Year EM USD Government Bond UCITS ETF,gb_market,State Street Global Advisors Ltd,,EMH5.L,LSE
EMHD,Powershares Glbal Funds Ireland Plc,,,ETF,,,,LSE,INVESCO MARKETS III PLC INVESCO,Invesco FTSE Emerging Markets High Dividend Low Volatility UCITS ETF,gb_market,Invesco Investment Management Limited,,EMHD.L,LSE
EMHG,Ishares II Plc,,,ETF,,,,LSE,ISHARES II PLC ISH JPM $ EM BON,iShares J.P. Morgan $ EM Bond UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMHG.L,LSE
EMID,Ishares Vi Plc,,,ETF,,,,LSE,ISHARES VI PLC IS MSCI EUR MID ,iShares MSCI Europe Mid Cap UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMID.L,LSE
EMIG,UBS ETF,,,ETF,,,,LSE,UBS (LUX) FUND SOLUTIONS UBS ET,UBS(Lux)Fund Solutions – J.P. Morgan USD EM IG ESG Diversified Bond UCITS ETF(USD)A-acc,gb_market,UBS Fund Management (Luxembourg) S.A.,,EMIG.L,LSE
EMIL,SSGA SPDR ETFS Europe I,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE I PLC SPD,SPDR Bloomberg EM Inflation Linked Local Bond UCITS ETF Dist,gb_market,State Street Global Advisors Ltd,,EMIL.L,LSE
EMIM,Ishares Plc,,,ETF,,,,LSE,ISHARES PLC ISHARES CORE EM IMI,iShares Core MSCI EM IMI UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMIM.L,LSE
EMIS,Emis Group Plc,Healthcare,Health Information Services,EQUITY,,https://www.emisgroupplc.com,https://logo.clearbit.com/emisgroupplc.com,LSE,EMIS GROUP PLC ORD 1P,EMIS Group plc,gb_market,,1195319168,EMIS.L,LSE
EML,Emmerson Plc,Basic Materials,Agricultural Inputs,EQUITY,,https://www.emmersonplc.com,https://logo.clearbit.com/emmersonplc.com,LSE,EMMERSON PLC ORD NPV,Emmerson PLC,gb_market,,54903776,EML.L,LSE
EMLB,Pimco Fixed Income Source ETFS Plc,,,ETF,,,,LSE,PIMCO ETFS PUBLIC LIMITED COMPA,PIMCO ETFs plc PIMCO Emerging Markets Advantage Local Bond UCITS ETF,gb_market,PIMCO Global Advisors (Ireland) Limited,,EMLB.L,LSE
EMLC,Vaneck Vectors Ucits ETFS Plc,,,ETF,,,,LSE,VANECK UCITS ETFS PLC VANECK JP,VanEck J.P. Morgan EM Local Currency Bond UCITS ETF,gb_market,VanEck Asset Management B.V.,,EMLC.L,LSE
EMLI,Pimco Fixed Income Sourc,,,ETF,,,,LSE,PIMCO ETFS PUBLIC LIMITED COMPA,PIMCO ETFs plc PIMCO Emerging Markets Advantage Local Bond UCITS ETF,gb_market,PIMCO Global Advisors (Ireland) Limited,,EMLI.L,LSE
EMLP,Pimco Fixed Income Sourc,,,ETF,,,,LSE,PIMCO ETFS PUBLIC LIMITED COMPA,PIMCO ETFs plc PIMCO Emerging Markets Advantage Local Bond UCITS ETF,gb_market,PIMCO Global Advisors (Ireland) Limited,,EMLP.L,LSE
EMMV,Ishares Vi Plc [The Comp,,,ETF,,,,LSE,ISHARES VI PLC ISHRS EDGE MSCI ,iShares Edge MSCI EM Minimum Volatility UCITS ETF USD (Acc),gb_market,BlackRock Asset Management Ireland - ETF,,EMMV.L,LSE
EMQP,Hanetf Icav,,,ETF,,,,LSE,HANETF ICAV EMQQ EM INTERNET & ,EMQQ Emerging Markets Internet & Ecommerce UCITS ETF,gb_market,HANetf Management Limited,,EMQP.L,LSE
EMQQ,Hanetf Icav,,,ETF,,,,LSE,HANETF ICAV EMQQ EM INTERNET & ,EMQQ Emerging Markets Internet & Ecommerce UCITS ETF,gb_market,HANetf Management Limited,,EMQQ.L,LSE
EMQVYC,FTSE Emerging Qual / Vol / Yield Factor,,,,,,,,,,,,,EMQVYC.L,LSE
EMR,Empresaria Group Plc,Industrials,Staffing & Employment Services,EQUITY,,https://www.empresaria.com,https://logo.clearbit.com/empresaria.com,LSE,EMPRESARIA GROUP PLC ORD 5P,Empresaria Group plc,gb_market,,27169884,EMR.L,LSE
EMRD,SSGA SPDR ETFS Europe I Plc,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE I PLC SPD,SPDR MSCI Emerging Markets UCITS ETF,gb_market,State Street Global Advisors Ltd,,EMRD.L,LSE
EMSA,Ishares II Plc,,,ETF,,,,LSE,ISHARES II PLC ISH JPM ESG $EM ,iShares J.P. Morgan ESG $ EM Bond UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMSA.L,LSE
EMSD,SSGA SPDR ETFS Europe I Plc,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE I PLC SPD,SPDR MSCI Emerging Markets Small Cap UCITS ETF,gb_market,State Street Global Advisors Ltd,,EMSD.L,LSE
EMSM,SSGA SPDR ETFS Europe I Plc,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE I PLC SPD,SPDR MSCI Emerging Markets Small Cap UCITS ETF,gb_market,State Street Global Advisors Ltd,,EMSM.L,LSE
EMUD,Ishares IV Plc,,,ETF,,,,LSE,ISHARES IV PLC ISH MSCI EMU ESG,iShares IV PLC - iShares MSCI EMU ESG Enhanced UCITS ETF,gb_market,,,EMUD.L,LSE
EMUM,Ishares IV Plc,,,EQUITY,,,,LSE,ISHARES IV PLC ISHS MSCI EMU MI,iShares IV Public Limited Company - iShares MSCI EMU Mid Cap UCITS ETF,gb_market,,,EMUM.L,LSE
EMUU,Ishares Vii Plc,,,ETF,,,,LSE,ISHARES VII PLC ISHRS MSCI EMU ,iShares VII PLC - iShares MSCI EMU USD Hedged UCITS ETF (Acc),gb_market,BlackRock Asset Management Ireland - ETF,,EMUU.L,LSE
EMV,Ishares Vi Plc [The Comp,,,ETF,,,,LSE,ISHARES VI PLC ISHRS EDGE MSCI ,iShares Edge MSCI EM Minimum Volatility UCITS ETF USD (Acc),gb_market,BlackRock Asset Management Ireland - ETF,,EMV.L,LSE
EMVL,Ishares IV Plc,,,ETF,,,,LSE,ISHARES IV PLC ISH MSCI EM VALU,iShares Edge MSCI EM Value Factor UCITS ETF,gb_market,BlackRock Asset Management Ireland - ETF,,EMVL.L,LSE
EMXC,Multi Units Luxembourg,,,ETF,,,,LSE,MULTI UNITS LUXEMBOURG LYXOR MS,Lyxor MSCI Emerging Markets Ex China UCITS ETF,gb_market,Amundi Asset Management,,EMXC.L,LSE
ENA3,FTSE Epra/Nareit Asia 33,,,INDEX,,,,FSI,FTSE EP NAR ASIA 33,,gb_market,,,ENA3.L,LSE
ENAD,Epra/Nareit Asia Index [Us Version],,,INDEX,,,,FSI,FTSE EPRA ASIA,,gb_market,,,ENAD.L,LSE
ENDEM,FTSE Epra/Nareit Developed Ex Mea Index,,,INDEX,,,,LSE,FTSE EPRA/NAREIT Developed ex M,,gb_market,,,ENDEM.L,LSE
ENDP,FTSE Epra Europe Ex UK Dividend +,,,INDEX,,,,FSI,FTSE EPRA/N EXUK,,gb_market,,,ENDP.L,LSE
ENEA,FTSE Epra/Nareit Emer Asia Pac Index,,,INDEX,,,,FSI,FTSE EMERG MKT PAC,,gb_market,,,ENEA.L,LSE
ENEE,FTSE Epra/Nareit Europe Non-Reit,,,INDEX,,,,FSI,FTSE EP EUR NONREIT,,gb_market,,,ENEE.L,LSE
ENEF,ETFS Commodity Securities Limited,,,ETF,,,,LSE,WISDOMTREE COMMODITY SECURITIES,WisdomTree Energy Longer Dated,gb_market,WisdomTree Commodity Securities Limited,,ENEF.L,LSE
ENEI,FTSE Epra/Nareit Emerging Index,,,INDEX,,,,FSI,FTSE EMERGING MKTS,,gb_market,,,ENEI.L,LSE
ENEL,FTSE Epra/Nareit Emer Americas Index,,,INDEX,,,,FSI,FTSE EMERGING AMER,,gb_market,,,ENEL.L,LSE
ENEM,FTSE Epra/Nareit Emerging EMEA Index,,,INDEX,,,,FSI,FTSE EMERGING EMEA,,gb_market,,,ENEM.L,LSE
ENET,Ethernity Networks Ltd,Technology,Software—Application,EQUITY,,https://www.ethernitynet.com,https://logo.clearbit.com/ethernitynet.com,LSE,ETHERNITY NETWORKS LTD ORD NIS0,Ethernity Networks Ltd.,gb_market,,10737617,ENET.L,LSE
ENEU,FTSE Epra/Nareit Emerging Europe Index,,,INDEX,,,,FSI,FTSE EMERGING EUR,,gb_market,,,ENEU.L,LSE
ENGD,Epra/Nareit Global Index,,,INDEX,,,,FSI,FTSE EPRA GLDIV,,gb_market,,,ENGD.L,LSE
ENGL,Epra Global Index,,,INDEX,,,,FSI,FTSE EPRA/NAREIT DE,,gb_market,,,ENGL.L,LSE
ENGY,SSGA SPDR ETFS Europe II,,,ETF,,,,LSE,SSGA SPDR ETFS EUROPE II PLC SP,SPDR MSCI Europe Energy UCITS ETF,gb_market,State Street Global Advisors Ltd,,ENGY.L,LSE
ENHA,FTSE Epra/Nareit Americas Index,,,INDEX,,,,FSI,FTSE AMERICA INDEX,,gb_market,,,ENHA.L,LSE
ENHE,FTSE Epra/Nareit Global Ex US Index,,,INDEX,,,,FSI,FTSE GLOB EX US IDX,,gb_market,,,ENHE.L,LSE
ENHG,FTSE Epra/Nareit Global Index,,,INDEX,,,,FSI,FTSE GLOBAL INDEX,,gb_market,,,ENHG.L,LSE
ENHM,FTSE Epra/Nareit Middle East and Africa,,,INDEX,,,,FSI,FTSE MID EAST&AFRIC,,gb_market,,,ENHM.L,LSE
ENHN,FTSE Epra/Nareit EMEA Index,,,INDEX,,,,FSI,FTSE EMEA INDEX,,gb_market,,,ENHN.L,LSE
ENHP,FTSE Epra/Nareit Asia Pacific Index,,,INDEX,,,,FSI,FTSE ASIA PACIF IDX,,gb_market,,,ENHP.L,LSE
ENHU,FTSE Epra/Nareit Europe Index,,,INDEX,,,,FSI,FTSE EUROPE INDEX,,gb_market,,,ENHU.L,LSE
ENME,FTSE Epra/Nareit Emer M East&Africa Idx,,,INDEX,,,,FSI,FTSE EM MI EAST AF,,gb_market,,,ENME.L,LSE
ENOG,Energean Oil & Gas Plc,Energy,Oil & Gas E&P,EQUITY,,https://www.energean.com,https://logo.clearbit.com/energean.com,LSE,ENERGEAN PLC ORD 1P,Energean plc,gb_market,,2369223936,ENOG.L,LSE
ENQ,Enquest Plc,Energy,Oil & Gas E&P,EQUITY,,https://www.enquest.com,https://logo.clearbit.com/enquest.com,LSE,ENQUEST PLC ORD 5P,EnQuest PLC,gb_market,,485624384,ENQ.L,LSE
ENQ1,Enquest Plc,,,,,,,,,,,,,ENQ1.L,LSE
ENRU,UBS Ag,,,ETF,,,,LSE,UBS AG UBS ETC (UBS BBG CMCI EN,"UBS AG, London Branch BLBG CMCI ENERGY USD TT RTN ETC",gb_market,,,ENRU.L,LSE
ENSI,,Technology,Semiconductors,EQUITY,,https://www.ensilica.com,https://logo.clearbit.com/ensilica.com,LSE,ENSILICA PLC ORD 0.1P,EnSilica plc,gb_market,,,ENSI.L,LSE
ENT,Edinburgh New Tiger,Consumer Cyclical,Gambling,EQUITY,,https://entaingroup.com,https://logo.clearbit.com/entaingroup.com,LSE,ENTAIN PLC ORD EUR0.01,Entain Plc,gb_market,,6569394176,ENT.L,LSE
ENUD,Epra/Nareit US Index,,,INDEX,,,,FSI,FTSE EPRA US,,gb_market,,,ENUD.L,LSE
ENW,,Energy,Oil & Gas E&P,EQUITY,,https://www.enwell-energy.com,https://logo.clearbit.com/enwell-energy.com,LSE,ENWELL ENERGY PLC ORD 5P,Enwell Energy plc,gb_market,,70861008,ENW.L,LSE
ENXGUS,FTSE Epra/Nareit Global,,,INDEX,,,,LSE,FTSE EPRA/NAREIT Global REITs I,,gb_market,,,ENXGUS.L,LSE
EO100,FTSE Env Opportunities 1,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EO100.L,LSE
EOAP,FTSE Evm Opport Asia Pac Index,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOAP.L,LSE
EOAS,FTSE Env Opp All-Shares Idx,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOAS.L,LSE
EOAX,FTSE Evm Opport Asia Pac Ex-Japan Index,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOAX.L,LSE
EOEE,FTSE Env Opp Energy Eff Idx,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOEE.L,LSE
EOEE50,FTSE Env Opp Energy Eff,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOEE50.L,LSE
EOEU,FTSE Evm Opport Europe Index,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOEU.L,LSE
EOG,Europa Oil & Gas [Holdings] Plc,Energy,Oil & Gas E&P,EQUITY,,https://www.europaoil.com,https://logo.clearbit.com/europaoil.com,LSE,EUROPA OIL & GAS (HOLDINGS) PLC,Europa Oil & Gas (Holdings) plc,gb_market,,12037423,EOG.L,LSE
EOJP,FTSE Evm Opportjapan Index,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOJP.L,LSE
EORE,FTSE Env Opp Re+Alt Energy Eff Idx,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EORE.L,LSE
EORE50,FTSE Env Opp Re+Alt Ener,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EORE50.L,LSE
EOUK,FTSE Evm Opport UK Index,,,INDEX,,,,FSI,FTSE Environmental Opportunitie,,gb_market,,,EOUK.L,LSE
EOUS,FTSE Evm Opport US Index,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOUS.L,LSE
EOWP,FTSE Env Opp Waste+Pollution Control Idx,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOWP.L,LSE
EOWP30,FTSE Env Opp Waste+Pollu,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOWP30.L,LSE
EOWR,FTSE Env Opp Water Tech Index,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOWR.L,LSE
EOWR30,FTSE Env Opp Water Tech,,,INDEX,,,,LSE,FTSE Environmental Opportunitie,,gb_market,,,EOWR30.L,LSE
