Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
A11,Atlantic Lithium Limited,,,,,,,,,,,,,A11.AX,ASX
A1G,African Gold Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.african-gold.com,https://logo.clearbit.com/african-gold.com,ASX,AFR GOLD FPO,African Gold Limited,au_market,,9672210,A1G.AX,ASX
A1M,Aic Mines Limited,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.aicmines.com.au,https://logo.clearbit.com/aicmines.com.au,ASX,A1MINESLTD FPO,AIC Mines Limited,au_market,,154581072,A1M.AX,ASX
A200,A200,,,ETF,,,,ASX,BETAAUS200 ETF UNITS,BetaShares Australia 200 ETF,au_market,BetaShares Capital Ltd,,A200.AX,ASX
A2B,A2b Australia Limited,Technology,Software—Infrastructure,EQUITY,,https://www.a2baustralia.com,https://logo.clearbit.com/a2baustralia.com,ASX,A2B AUST FPO,A2B Australia Limited,au_market,,140627952,A2B.AX,ASX
A2M,The A2 Milk Company Limited,Consumer Defensive,Farm Products,EQUITY,,https://www.thea2milkcompany.com,https://logo.clearbit.com/thea2milkcompany.com,ASX,A2 MILK FPO NZ,The a2 Milk Company Limited,au_market,,3963691776,A2M.AX,ASX
A2MKOB,The A2 Milk Company Limited,,,,,,,,,,,,,A2MKOB.AX,ASX
A2MKOF,The A2 Milk Company Limited,,,,,,,,,,,,,A2MKOF.AX,ASX
A2MKOP,The A2 Milk Company Limited,,,,,,,,,,,,,A2MKOP.AX,ASX
A2MKOQ,The A2 Milk Company Limited,,,,,,,,,,,,,A2MKOQ.AX,ASX
A2MKOS,The A2 Milk Company Limited,,,,,,,,,,,,,A2MKOS.AX,ASX
A2MKOV,A2MKOV,,,,,,,,,,,,,A2MKOV.AX,ASX
A3D,Aurora Labs Limited,Industrials,Specialty Industrial Machinery,EQUITY,,https://www.auroralabs3d.com,https://logo.clearbit.com/auroralabs3d.com,ASX,AURORALABS FPO,Aurora Labs Limited,au_market,,6629687,A3D.AX,ASX
A4N,Alpha Hpa Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://alphahpa.com.au,https://logo.clearbit.com/alphahpa.com.au,ASX,ALPHA HPA FPO,Alpha HPA Limited,au_market,,341139520,A4N.AX,ASX
A8G,Australasian Gold Limited,Basic Materials,Gold,EQUITY,,https://australasiangold.com,https://logo.clearbit.com/australasiangold.com,ASX,AUMETALS FPO,Australasian Metals Limited,au_market,,15114945,A8G.AX,ASX
AAA,Betashares Australian High Interest Cash,,,ETF,,,,ASX,BETACASH ETF UNITS,BetaShares Australian High Interest Cash ETF,au_market,BetaShares Capital Ltd,,AAA.AX,ASX
AAC,Australian Agricultural Company Ltd,Consumer Defensive,Farm Products,EQUITY,,https://www.aaco.com.au,https://logo.clearbit.com/aaco.com.au,ASX,AUST AG CO FPO,Australian Agricultural Company Limited,au_market,,1042786880,AAC.AX,ASX
AAJ,Aruma Resources Limited,Basic Materials,Gold,EQUITY,,https://www.arumaresources.com,https://logo.clearbit.com/arumaresources.com,ASX,ARUMA RES FPO,Aruma Resources Limited,au_market,,8789872,AAJ.AX,ASX
AAP,Australian Agricultural Projects Limited,Consumer Defensive,Farm Products,EQUITY,,https://www.voopl.com.au,https://logo.clearbit.com/voopl.com.au,ASX,AUSAGRIPRO FPO,Australian Agricultural Projects Ltd,au_market,,7017277,AAP.AX,ASX
AAR,Anglo Australian Resources NL,Basic Materials,Gold,EQUITY,,https://www.astralresources.com.au,https://logo.clearbit.com/astralresources.com.au,ASX,ASTRAL FPO,Astral Resources NL,au_market,,45309604,AAR.AX,ASX
AASF,AASF,,,EQUITY,,,,ASX,AIRLIE AUS TMF UNITS,Airlie Australian Share Fund (Managed Fund),au_market,,,AASF.AX,ASX
AAU,Adcorp Australia Ltd,Basic Materials,Gold,EQUITY,,https://antillesgold.net,https://logo.clearbit.com/antillesgold.net,ASX,ANTILLES FPO,Antilles Gold Limited,au_market,,19372976,AAU.AX,ASX
AAUOB,AAUOB,,,,,,,,,,,,,AAUOB.AX,ASX
ABA,Auswide Bank Ltd,Financial Services,Banks—Regional,EQUITY,,https://www.auswidebank.com.au,https://logo.clearbit.com/auswidebank.com.au,ASX,AUSWIDE FPO,Auswide Bank Ltd,au_market,,224173904,ABA.AX,ASX
ABB,Aussie Broadband Ltd,Communication Services,Telecom Services,EQUITY,,https://www.aussiebroadband.com.au,https://logo.clearbit.com/aussiebroadband.com.au,ASX,AUSSIEBAND FPO,Aussie Broadband Limited,au_market,,527616288,ABB.AX,ASX
ABC,Adelaide Brighton Ltd,Basic Materials,Building Materials,EQUITY,,https://www.adbri.com.au,https://logo.clearbit.com/adbri.com.au,ASX,ADEL BRTN FPO,Adbri Limited,au_market,,1234156032,ABC.AX,ASX
ABCKOA,Adelaide Brighton Limited,,,,,,,,,,,,,ABCKOA.AX,ASX
ABCKOB,Adelaide Brighton Limited,,,,,,,,,,,,,ABCKOB.AX,ASX
ABCKOQ,Adelaide Brighton Limited,,,,,,,,,,,,,ABCKOQ.AX,ASX
ABCKOR,ABCKOR,,,,,,,,,,,,,ABCKOR.AX,ASX
ABE,Australian Bond Exchange,Financial Services,Capital Markets,EQUITY,,https://www.bondexchange.com.au,https://logo.clearbit.com/bondexchange.com.au,ASX,AUBONDEXCH FPO,Australian Bond Exchange Holdings Limited,au_market,,37329172,ABE.AX,ASX
ABP,Abacus Property Group,,,EQUITY,,,,ASX,ABACUS STAPLED,Abacus Property Group,au_market,,16129017856,ABP.AX,ASX
ABV,Advanced Braking Technology Ltd,Consumer Cyclical,Auto Parts,EQUITY,,https://www.advancedbraking.com,https://logo.clearbit.com/advancedbraking.com,ASX,ADV BRAKE FPO,Advanced Braking Technology Limited,au_market,,9099576,ABV.AX,ASX
ABX,Abelle Ltd,Basic Materials,Aluminum,EQUITY,,https://www.abxgroup.com.au,https://logo.clearbit.com/abxgroup.com.au,ASX,ABXGROUP FPO,ABx Group Limited,au_market,,34656608,ABX.AX,ASX
ABY,Adore Beauty Group Ltd,Consumer Cyclical,Internet Retail,EQUITY,,https://www.adorebeautygroup.com.au,https://logo.clearbit.com/adorebeautygroup.com.au,ASX,ADOREBEAUT FPO,Adore Beauty Group Limited,au_market,,169424096,ABY.AX,ASX
AC8,Auscann Group Holdings Ltd,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://auscann.com.au,https://logo.clearbit.com/auscann.com.au,ASX,AUSCANN FPO,AusCann Group Holdings Ltd,au_market,,17621880,AC8.AX,ASX
ACB,A-Cap Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://acap.com.au,https://logo.clearbit.com/acap.com.au,ASX,ACAPRES FPO,A-Cap Energy Limited,au_market,,111463672,ACB.AX,ASX
ACBO,ACBO,,,,,,,,,,,,,ACBO.AX,ASX
ACDC,Etfs Battery Tech & Lithium,,,ETF,,,,ASX,ETFS ACDC ETF UNITS,ETFS Battery Tech and Lithium,au_market,ETFS Management (AUS) Ltd,,ACDC.AX,ASX
ACF,Acumen Capital Property Securities Fund,Industrials,Engineering & Construction,EQUITY,,https://www.acrow.com.au,https://logo.clearbit.com/acrow.com.au,ASX,ACROW FPO,Acrow Formwork and Construction Services Limited,au_market,,132155912,ACF.AX,ASX
ACL,Alchemia Ltd,Healthcare,Diagnostics & Research,EQUITY,,https://www.clinicallabs.com.au,https://logo.clearbit.com/clinicallabs.com.au,ASX,AUCLINICAL FPO,Australian Clinical Labs Limited,au_market,,843666112,ACL.AX,ASX
ACP,Audalia Resources Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.audalia.com.au,https://logo.clearbit.com/audalia.com.au,ASX,AUDALIA FPO,Audalia Resources Limited,au_market,,9689904,ACP.AX,ASX
ACQ,Acorn Capital Investment Fund Limited,Financial Services,Asset Management,EQUITY,,https://www.acorncapital.com.au/listed-investment-fund/about-acif.html,https://logo.clearbit.com/acorncapital.com.au,ASX,ACORN CAP FPO,Acorn Capital Investment Fund Limited,au_market,,99532472,ACQ.AX,ASX
ACR,Acrux Ltd,Healthcare,Biotechnology,EQUITY,,https://www.acrux.com.au,https://logo.clearbit.com/acrux.com.au,ASX,ACRUX FPO,Acrux Limited,au_market,,21276000,ACR.AX,ASX
ACS,Accent Resources NL,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.accentresources.com.au,https://logo.clearbit.com/accentresources.com.au,ASX,ACCENT RES FPO,Accent Resources NL,au_market,,19573134,ACS.AX,ASX
ACU,Acuvax Limited,Real Estate,Real Estate Services,EQUITY,,https://www.acumentis.com.au,https://logo.clearbit.com/acumentis.com.au,ASX,ACUMENTIS FPO,Acumentis Group Limited,au_market,,16510240,ACU.AX,ASX
ACW,Actinogen Ltd,Healthcare,Biotechnology,EQUITY,,https://www.actinogen.com.au,https://logo.clearbit.com/actinogen.com.au,ASX,ACTINOGEN FPO,Actinogen Medical Limited,au_market,,120689808,ACW.AX,ASX
AD1,Applydirect Limited,Industrials,Staffing & Employment Services,EQUITY,,https://www.ad1holdings.com.au,https://logo.clearbit.com/ad1holdings.com.au,ASX,AD1 HOLD FPO,AD1 Holdings Limited,au_market,,17424914,AD1.AX,ASX
AD8,Audinate Group Limited,Technology,Electronic Components,EQUITY,,https://www.audinate.com,https://logo.clearbit.com/audinate.com,ASX,AUDINATEGL FPO,Audinate Group Limited,au_market,,639422976,AD8.AX,ASX
ADA,Adacel Technologies Ltd,Technology,Software—Application,EQUITY,,https://www.adacel.com,https://logo.clearbit.com/adacel.com,ASX,ADACEL FPO,Adacel Technologies Limited,au_market,,57095836,ADA.AX,ASX
ADD,Adavale Resources Ltd,Energy,Uranium,EQUITY,,https://www.adavaleresources.com,https://logo.clearbit.com/adavaleresources.com,ASX,ADAVALE FPO,Adavale Resources Limited,au_market,,10530570,ADD.AX,ASX
ADEF,ADEF,,,EQUITY,,,,ASX,DUNDASGLOB TMF UNITS,Apostle Dundas Global Equity Fund - Class D Units (Managed Fund),au_market,,,ADEF.AX,ASX
ADH,Adairs Limited,Consumer Cyclical,Specialty Retail,EQUITY,,https://www.adairs.com.au,https://logo.clearbit.com/adairs.com.au,ASX,ADAIRS FPO,Adairs Limited,au_market,,357160096,ADH.AX,ASX
ADN,Adelaide Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.andromet.com.au,https://logo.clearbit.com/andromet.com.au,ASX,ANDROMEDA FPO,Andromeda Metals Limited,au_market,,146540064,ADN.AX,ASX
ADO,,Healthcare,Biotechnology,EQUITY,,https://www.anteotech.com,https://logo.clearbit.com/anteotech.com,ASX,ANTEO TECH FPO,AnteoTech Limited,au_market,,114494320,ADO.AX,ASX
ADOOA,Anteo Diagnostics Limited,,,,,,,,,,,,,ADOOA.AX,ASX
ADR,Adherium Limited,Healthcare,Medical Devices,EQUITY,,https://www.adherium.com,https://logo.clearbit.com/adherium.com,ASX,ADHERIUM FPO,Adherium Limited,au_market,,17629360,ADR.AX,ASX
ADS,ADV Group Ltd,Technology,Software—Infrastructure,EQUITY,,https://www.adslot.com,https://logo.clearbit.com/adslot.com,ASX,ADSLOT LTD FPO,Adslot Limited,au_market,,23784120,ADS.AX,ASX
ADT,Advent Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.adriaticmetals.com,https://logo.clearbit.com/adriaticmetals.com,ASX,ADRIATIC CDI 1:1,Adriatic Metals PLC,au_market,,597056320,ADT.AX,ASX
ADV,Australian Development Capital Fund,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.ardiden.com.au,https://logo.clearbit.com/ardiden.com.au,ASX,ARDIDEN FPO,Ardiden Limited,au_market,,17346720,ADV.AX,ASX
ADX,Audax Resources Ltd,Energy,Oil & Gas E&P,EQUITY,,https://adx-energy.com,https://logo.clearbit.com/adx-energy.com,ASX,ADXENERGY FPO,ADX Energy Ltd,au_market,,26769958,ADX.AX,ASX
ADY,Admiralty Resources NL,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://ady.com.au,https://logo.clearbit.com/ady.com.au,ASX,ADMIRALTY FPO,Admiralty Resources NL,au_market,,14339380,ADY.AX,ASX
AE1,Aerison Group Ltd,Industrials,Engineering & Construction,EQUITY,,https://www.aerison.com,https://logo.clearbit.com/aerison.com,ASX,AERISON FPO,Aerison Group Ltd,au_market,,50479604,AE1.AX,ASX
AEE,Aura Energy Ltd,Energy,Uranium,EQUITY,,https://www.auraenergy.com.au,https://logo.clearbit.com/auraenergy.com.au,ASX,AURA EN FPO,Aura Energy Limited,au_market,,128321440,AEE.AX,ASX
AEEO,AEEO,,,,,,,,,,,,,AEEO.AX,ASX
AEF,Australian Ethical Investments Ltd,Financial Services,Asset Management,EQUITY,,https://www.australianethical.com.au,https://logo.clearbit.com/australianethical.com.au,ASX,A ETHICAL FPO,Australian Ethical Investment Ltd.,au_market,,706914240,AEF.AX,ASX
AEG,Absolute Equity Performance Fund Limited,Financial Services,Asset Management,EQUITY,,https://www.aepfund.com.au/,https://logo.clearbit.com/aepfund.com.au,ASX,AB EQ PERF FPO,Absolute Equity Performance Fund Limited,au_market,,88572400,AEG.AX,ASX
AEI,Aeris Technologies Ltd,Industrials,Pollution & Treatment Controls,EQUITY,,https://www.aeris.com.au,https://logo.clearbit.com/aeris.com.au,ASX,AERIS ENV FPO,Aeris Environmental Ltd,au_market,,10449768,AEI.AX,ASX
AER,Aeeris Ltd,Technology,Software—Application,EQUITY,,https://www.aeeris.com,https://logo.clearbit.com/aeeris.com,ASX,AEERIS FPO,Aeeris Limited,au_market,,9663827,AER.AX,ASX
AESG,AESG,,,ETF,,,,ASX,IBLGBDESG ETF UNITS,,au_market,,,AESG.AX,ASX
AEV,Avenira Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.avenira.com,https://logo.clearbit.com/avenira.com,ASX,AVENIRA FPO,Avenira Limited,au_market,,9491383,AEV.AX,ASX
AFA,ASF Group Ltd,Financial Services,Capital Markets,EQUITY,,https://www.asfgroupltd.com,https://logo.clearbit.com/asfgroupltd.com,ASX,ASF GROUP FPO,ASF Group Limited,au_market,,39634300,AFA.AX,ASX
AFG,Allco Finance Group Ltd,Financial Services,Mortgage Finance,EQUITY,,https://www.afgonline.com.au,https://logo.clearbit.com/afgonline.com.au,ASX,AUSTRA FIN FPO,Australian Finance Group Limited,au_market,,493851712,AFG.AX,ASX
AFI,Australian Foundation Invest Ltd,Financial Services,Asset Management,EQUITY,,https://www.afi.com.au,https://logo.clearbit.com/afi.com.au,ASX,AUS.FOUND. FPO,Australian Foundation Investment Company Limited,au_market,,9330087936,AFI.AX,ASX
AFL,Australian Pure Fruits Ltd,Consumer Cyclical,Personal Services,EQUITY,,https://www.australianfamilylawyers.com.au,https://logo.clearbit.com/australianfamilylawyers.com.au,ASX,AF LEGAL FPO,AF Legal Group Limited,au_market,,20672546,AFL.AX,ASX
AFP,Aft Pharmaceuticals Limited,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.aftpharm.com,https://logo.clearbit.com/aftpharm.com,ASX,AFT PHARM FPO NZX,AFT Pharmaceuticals Limited,au_market,,336881984,AFP.AX,ASX
AFW,Applyflow Limited,Communication Services,Internet Content & Information,EQUITY,,https://www.applyflow.com,https://logo.clearbit.com/applyflow.com,ASX,APPLYFLOW FPO,Applyflow Limited,au_market,,5915220,AFW.AX,ASX
AGC,Agincourt Resources Ltd,Basic Materials,Gold,EQUITY,,https://www.austgoldcopper.com.au,https://logo.clearbit.com/austgoldcopper.com.au,ASX,AGCLTD FPO,Australian Gold and Copper Limited,au_market,,7000000,AGC.AX,ASX
AGD,Austral Gold Ltd,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.australgold.com,https://logo.clearbit.com/australgold.com,ASX,AUST GOLD FPO,Austral Gold Limited,au_market,,25104750,AGD.AX,ASX
AGE,Alligator Energy Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.alligatorenergy.com.au,https://logo.clearbit.com/alligatorenergy.com.au,ASX,ALLIGATOR FPO,Alligator Energy Limited,au_market,,226964656,AGE.AX,ASX
AGG,Anglogold Ashanti Ltd (Sth Afr CUFS),Basic Materials,Gold,EQUITY,,https://www.anglogoldashanti.com,https://logo.clearbit.com/anglogoldashanti.com,ASX,ANGLOGOLD CDI 5:1,AngloGold Ashanti Limited,au_market,,8326052864,AGG.AX,ASX
AGH,Australian Growth Properties,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.althea.life,https://logo.clearbit.com/althea.life,ASX,ALTHEA FPO,Althea Group Holdings Limited,au_market,,26556636,AGH.AX,ASX
AGI,Ainsworth Game Technology Ltd,Consumer Cyclical,Gambling,EQUITY,,https://www.agtslots.com,https://logo.clearbit.com/agtslots.com,ASX,AINSWORTH FPO,Ainsworth Game Technology Limited,au_market,,316586336,AGI.AX,ASX
AGL,AGL Energy Limited,Utilities,Utilities—Independent Power Producers,EQUITY,,https://www.agl.com.au,https://logo.clearbit.com/agl.com.au,ASX,AGL ENERGY FPO,AGL Energy Limited,au_market,,4760080384,AGL.AX,ASX
AGLKOA,Agl Energy Limited.,,,,,,,,,,,,,AGLKOA.AX,ASX
AGLKOB,Agl Energy Limited.,,,,,,,,,,,,,AGLKOB.AX,ASX
AGLKOD,Agl Energy Limited.,,,,,,,,,,,,,AGLKOD.AX,ASX
AGLKOP,Agl Energy Limited.,,,,,,,,,,,,,AGLKOP.AX,ASX
AGLKOQ,Agl Energy Limited.,,,,,,,,,,,,,AGLKOQ.AX,ASX
AGLKOR,Agl Energy Limited.,,,,,,,,,,,,,AGLKOR.AX,ASX
AGN,Argenica Therapeutics Limited,Healthcare,Biotechnology,EQUITY,,https://argenica.com.au,https://logo.clearbit.com/argenica.com.au,ASX,ARGENICA FPO,Argenica Therapeutics Limited,au_market,,39512988,AGN.AX,ASX
AGR,Aguia Resources Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://aguiaresources.com.au,https://logo.clearbit.com/aguiaresources.com.au,ASX,AGUIA RES FPO,Aguia Resources Limited,au_market,,19744850,AGR.AX,ASX
AGRO,AGRO,,,,,,,,,,,,,AGRO.AX,ASX
AGVT,AGVT,,,ETF,,,,ASX,BETAAGVT ETF UNITS,BetaShares Australian Government Bond ETF,au_market,BetaShares Capital Ltd,,AGVT.AX,ASX
AGX1,AGX1,,,EQUITY,,,,ASX,AT GBL SHR TMF UNITS,Antipodes Global Shares (Quoted Managed Fund),au_market,,,AGX1.AX,ASX
AGY,Argosy Minerals Inc (CUFS),Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.argosyminerals.com.au,https://logo.clearbit.com/argosyminerals.com.au,ASX,ARGOSY FPO,Argosy Minerals Limited,au_market,,664928256,AGY.AX,ASX
AHC,AHC Ltd,Healthcare,Medical Instruments & Supplies,EQUITY,,https://www.austcohealthcare.com,https://logo.clearbit.com/austcohealthcare.com,ASX,AUS HEALTH FPO,Austco Healthcare Limited,au_market,,34102680,AHC.AX,ASX
AHF,Australian Dairy Farms Group,Consumer Defensive,Packaged Foods,EQUITY,,https://www.adnl.com.au,https://logo.clearbit.com/adnl.com.au,ASX,AUSDAIRY STAPLED,Australian Dairy Nutritionals Group,au_market,,36941504,AHF.AX,ASX
AHI,Allco Hit Ltd,Technology,Software—Application,EQUITY,,https://www.advancedhumanimaging.com,https://logo.clearbit.com/advancedhumanimaging.com,ASX,ADVANCEDHI FPO,Advanced Human Imaging Limited,au_market,,26810852,AHI.AX,ASX
AHK,Ark Mines Limited,Basic Materials,Gold,EQUITY,,https://www.arkmines.com,https://logo.clearbit.com/arkmines.com,ASX,ARK MINES FPO,Ark Mines Limited,au_market,,12938553,AHK.AX,ASX
AHN,Athena Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.athenaresources.com.au,https://logo.clearbit.com/athenaresources.com.au,ASX,ATHENA RES FPO,Athena Resources Limited,au_market,,10568584,AHN.AX,ASX
AHQ,Allegiance Coal Limited,Basic Materials,Coking Coal,EQUITY,,https://www.allegiancecoal.com.au,https://logo.clearbit.com/allegiancecoal.com.au,ASX,ALLEGIANCE FPO,Allegiance Coal Limited,au_market,,44829300,AHQ.AX,ASX
AHX,Apiam Animal Health Limited,Consumer Cyclical,Personal Services,EQUITY,,https://www.apiam.com.au,https://logo.clearbit.com/apiam.com.au,ASX,APIAM FPO,Apiam Animal Health Limited,au_market,,105442240,AHX.AX,ASX
AIA,Auckland International Airport Ltd,Industrials,Airports & Air Services,EQUITY,,https://www.aucklandairport.co.nz,https://logo.clearbit.com/aucklandairport.co.nz,ASX,AUCK AIRPT FPO NZX,Auckland International Airport Limited,au_market,,10131831808,AIA.AX,ASX
AIB,Aurora Infrastructure Buy Write Income,Financial Services,Asset Management,EQUITY,,https://www.aurorafunds.com.au/investment-funds/aib-listed/,https://logo.clearbit.com/aurorafunds.com.au,ASX,AURORA GLB UNITS,Aurora Global Income Trust,au_market,,618779,AIB.AX,ASX
AII,ABRA Mining Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.almonty.com,https://logo.clearbit.com/almonty.com,ASX,ALMONTY CDI 1:1,Almonty Industries Inc.,au_market,,174472192,AII.AX,ASX
AIM,Aim Resources Ltd,Communication Services,Entertainment,EQUITY,,https://www.ai-media.tv,https://logo.clearbit.com/ai-media.tv,ASX,AI MEDIA FPO,Ai-Media Technologies Limited,au_market,,66012348,AIM.AX,ASX
AIQ,Alternative Investment Trust,Financial,Asset Management,EQUITY,,https://www.thealternativeinvestmenttrust.com,https://logo.clearbit.com/thealternativeinvestmenttrust.com,ASX,A INV TRST UNITS,Alternative Investment Trust,au_market,,136625504,AIQ.AX,ASX
AIS,Automotive Industrial & Mining Supplies,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.aerisresources.com.au,https://logo.clearbit.com/aerisresources.com.au,ASX,AERISRES FPO,Aeris Resources Limited,au_market,,1093471360,AIS.AX,ASX
AIV,Activex Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.activex.com.au,https://logo.clearbit.com/activex.com.au,ASX,ACTIVEX FPO,ActivEX Limited,au_market,,6731053,AIV.AX,ASX
AIVO,Activex Limited,,,EQUITY,,,,,,,,,,AIVO.AX,ASX
AIZ,Air New Zealand Ltd,Industrials,Airlines,EQUITY,,https://www.airnewzealand.co.nz,https://logo.clearbit.com/airnewzealand.co.nz,ASX,AIR N.Z. FPO NZX,Air New Zealand Limited,au_market,,1327587840,AIZ.AX,ASX
AJJ,Asian Centre For Liver Diseases And,Healthcare,Medical Care Facilities,EQUITY,,https://www.aamg.co,https://logo.clearbit.com/aamg.co,ASX,ASIAN AMER FPO,Asian American Medical Group Limited,au_market,,14536064,AJJ.AX,ASX
AJL,AJ Lucas Group Ltd,Basic Materials,Coking Coal,EQUITY,,https://www.lucas.com.au,https://logo.clearbit.com/lucas.com.au,ASX,AJ LUCAS FPO,AJ Lucas Group Limited,au_market,,257202368,AJL.AX,ASX
AJQ,Armour Energy Limited,Energy,Oil & Gas E&P,EQUITY,,https://www.armourenergy.com.au,https://logo.clearbit.com/armourenergy.com.au,ASX,ARMOUR FPO,Armour Energy Limited,au_market,,9839300,AJQ.AX,ASX
AJQOA,AJQOA,,,,,,,,,,,,,AJQOA.AX,ASX
AJX,Alexium International Group Limited,Basic Materials,Specialty Chemicals,EQUITY,,https://www.alexiuminternational.com,https://logo.clearbit.com/alexiuminternational.com,ASX,ALEXIUM FPO,Alexium International Group Limited,au_market,,12897840,AJX.AX,ASX
AJY,Asaplus Resources Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.asaplusresources.com,https://logo.clearbit.com/asaplusresources.com,ASX,ASAPLUS CDI 1:1,Asaplus Resources Limited,au_market,,2720000,AJY.AX,ASX
AKE,Allkem Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.allkem.co,https://logo.clearbit.com/allkem.co,ASX,ALLKEM FPO,Allkem Limited,au_market,,10194040832,AKE.AX,ASX
AKEKOB,AKEKOB,,,,,,,,,,,,,AKEKOB.AX,ASX
AKEKOQ,Allkem Limited,,,,,,,,,,,,,AKEKOQ.AX,ASX
AKG,AKG,Consumer Defensive,Education & Training Services,EQUITY,,https://www.academies.edu.au,https://logo.clearbit.com/academies.edu.au,ASX,ACADEMIES FPO,Academies Australasia Group Limited,au_market,,39560340,AKG.AX,ASX
AKL,Auckland Real Estate Trust,,,EQUITY,,,,ASX,AUCKREESTR UNIT,Auckland Real Estate Trust,au_market,,61461780,AKL.AX,ASX
AKM,Aspire Mining Limited,Basic Materials,Coking Coal,EQUITY,,https://www.aspiremininglimited.com,https://logo.clearbit.com/aspiremininglimited.com,ASX,ASPIRE FPO,Aspire Mining Limited,au_market,,48225512,AKM.AX,ASX
AKN,Auking Mining Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.aukingmining.com,https://logo.clearbit.com/aukingmining.com,ASX,AUKING FPO,AuKing Mining Limited,au_market,,5722009,AKN.AX,ASX
AKNO,AKNO,,,,,,,,,,,,,AKNO.AX,ASX
AKO,Akora Resources Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.akoravy.com,https://logo.clearbit.com/akoravy.com,ASX,AKORA RES FPO,AKORA Resources Limited,au_market,,13733257,AKO.AX,ASX
AKP,Audio Pixels Holdings Limited,Technology,Consumer Electronics,EQUITY,,https://www.audiopixels.com.au,https://logo.clearbit.com/audiopixels.com.au,ASX,AUDIOPIXEL FPO,Audio Pixels Holdings Limited,au_market,,402068800,AKP.AX,ASX
AL3,Aml3d Limited,Industrials,Metal Fabrication,EQUITY,,https://www.aml3d.com,https://logo.clearbit.com/aml3d.com,ASX,AML3D FPO,AML3D Limited,au_market,,13842136,AL3.AX,ASX
AL8,Alderan Resources Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.alderanresources.com.au,https://logo.clearbit.com/alderanresources.com.au,ASX,ALDERAN FPO,Alderan Resources Limited,au_market,,4570890,AL8.AX,ASX
ALA,Applabs Technologies Ltd,Healthcare,Biotechnology,EQUITY,,https://www.arovella.com,https://logo.clearbit.com/arovella.com,ASX,AROVELLA FPO,Arovella Therapeutics Limited,au_market,,12503946,ALA.AX,ASX
ALB,Albidon Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://albionresources.com.au,https://logo.clearbit.com/albionresources.com.au,ASX,ALBIONRES FPO,Albion Resources Limited,au_market,,3564000,ALB.AX,ASX
ALBO,ALBO,,,,,,,,,,,,,ALBO.AX,ASX
ALC,Alcidion Group Limited,Healthcare,Health Information Services,EQUITY,,https://www.alcidion.com,https://logo.clearbit.com/alcidion.com,ASX,ALCIDION FPO,Alcidion Group Limited,au_market,,190210512,ALC.AX,ASX
ALD,Allied Gold Ltd,Energy,Oil & Gas Refining & Marketing,EQUITY,,https://www.ampol.com.au,https://logo.clearbit.com/ampol.com.au,ASX,AMPOL FPO,Ampol Limited,au_market,,8018862592,ALD.AX,ASX
ALDKOA,ALDKOA,,,,,,,,,,,,,ALDKOA.AX,ASX
ALDKOB,ALDKOB,,,,,,,,,,,,,ALDKOB.AX,ASX
ALDKOC,ALDKOC,,,,,,,,,,,,,ALDKOC.AX,ASX
ALDKOP,ALDKOP,,,,,,,,,,,,,ALDKOP.AX,ASX
ALDKOQ,Ampol Limited,,,,,,,,,,,,,ALDKOQ.AX,ASX
ALDKOS,ALDKOS,,,,,,,,,,,,,ALDKOS.AX,ASX
