Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
AAB,Aberdeen International Inc,Financial Services,Asset Management,EQUITY,,https://www.aberdeen.green,https://logo.clearbit.com/aberdeen.green,TOR,ABERDEEN INTERNATIONAL INC.,Aberdeen International Inc.,ca_market,,10141389,AAB.TO,TSX
AAV,Advantage Oil & Gas Ltd,Energy,Oil & Gas E&P,EQUITY,,https://www.advantageog.com,https://logo.clearbit.com/advantageog.com,TOR,ADVANTAGE ENERGY LTD,Advantage Energy Ltd.,ca_market,,1822630016,AAV.TO,TSX
ABCT,ABC Technologies Holdings Inc,Consumer Cyclical,Auto Parts,EQUITY,,https://abctechnologies.com,https://logo.clearbit.com/abctechnologies.com,TOR,ABC TECHNOLOGIES HOLDINGS INC,ABC Technologies Holdings Inc.,ca_market,,450762016,ABCT.TO,TSX
ABST,Absolute Software Corp,Technology,Software—Application,EQUITY,,https://www.absolute.com,https://logo.clearbit.com/absolute.com,TOR,ABSOLUTE SOFTWARE CORPORATION,Absolute Software Corporation,ca_market,,742789120,ABST.TO,TSX
ABTC,Accelerate Carbon Negative Bitcoin ETF,,,ETF,,,,TOR,ACCELERATE CARBON NEGATIVE BITC,Accelerate Carbon-Negative Bitcoin ETF,ca_market,Accelerate Financial Technologies Inc,,ABTC.TO,TSX
ABTC.U,Accelerate Carbon Neg Bitcoin ETF USD,,,,,,,,,,,,,ABTC.U.TO,TSX
ABX,Barrick Gold Corp,Basic Materials,Gold,EQUITY,,https://www.barrick.com,https://logo.clearbit.com/barrick.com,TOR,BARRICK GOLD CORPORATION,Barrick Gold Corporation,ca_market,,34738040832,ABX.TO,TSX
AC,Air Canada,Industrials,Airlines,EQUITY,,https://www.aircanada.com,https://logo.clearbit.com/aircanada.com,TOR,AIR CANADA,Air Canada,ca_market,,6260860416,AC.TO,TSX
ACB,Aurora Cannabis Inc,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.auroramj.com,https://logo.clearbit.com/auroramj.com,TOR,AURORA CANNABIS INC,Aurora Cannabis Inc.,ca_market,,485368352,ACB.TO,TSX
ACB.WS.U,Aurora Cannabis Inc Ws USD,,,,,,,,,,,,,ACB.WS.U.TO,TSX
ACB.WT.V,Aurora Cannabis Inc WT V USD,,,,,,,,,,,,,ACB.WT.V.TO,TSX
ACD,Accord Financial,Financial Services,Credit Services,EQUITY,,https://www.accordfinancial.com,https://logo.clearbit.com/accordfinancial.com,TOR,ACCORD FINANCIAL,Accord Financial Corp.,ca_market,,70183064,ACD.TO,TSX
ACD.DB,Accord Financial Corp 7.00 Pct Debs,,,,,,,,,,,,,ACD.DB.TO,TSX
ACO.X,Atco Ltd Cl I NV,,,EQUITY,,,,,,ATCO Ltd.,,,,ACO.X.TO,TSX
ACO.Y,Atco Ltd Cl II,,,EQUITY,,,,,,ATCO Ltd.,,,,ACO.Y.TO,TSX
ACQ,Autocanada Inc,Consumer Cyclical,Auto & Truck Dealerships,EQUITY,,https://www.autocan.ca,https://logo.clearbit.com/autocan.ca,TOR,AUTOCANADA INC,AutoCanada Inc.,ca_market,,649192384,ACQ.TO,TSX
AD.DB,Alaris Royalty Corp 5.50 Pct Debs,,,,,,,,,,,,,AD.DB.TO,TSX
AD.DB.A,Alaris Eqty Part Inc Trust 6.25 Pct Debs,,,,,,,,,,,,,AD.DB.A.TO,TSX
AD.UN,Alaris Equity Partners Income Trust,,,,,,,,,,,,,AD.UN.TO,TSX
ADCO,Adcore Inc,Technology,Software—Application,EQUITY,,https://www.adcore.com,https://logo.clearbit.com/adcore.com,TOR,ADCORE INC,Adcore Inc.,ca_market,,18465240,ADCO.TO,TSX
ADN,Acadian Timber Corp,Basic Materials,Lumber & Wood Production,EQUITY,,https://www.acadiantimber.com,https://logo.clearbit.com/acadiantimber.com,TOR,ACADIAN TIMBER CORP,Acadian Timber Corp.,ca_market,,275468416,ADN.TO,TSX
ADW.A,Andrew Peller Ltd Cl A,,,,,,,,,,,,,ADW.A.TO,TSX
ADW.B,Andrew Peller Ltd Cl B,,,,,,,,,,,,,ADW.B.TO,TSX
AEG,Aegis Brands Inc,Consumer Cyclical,Restaurants,EQUITY,,https://www.aegisbrands.ca,https://logo.clearbit.com/aegisbrands.ca,TOR,AEGIS BRANDS INC,Aegis Brands Inc.,ca_market,,8827476,AEG.TO,TSX
AEM,Agnico Eagle Mines Ltd,Basic Materials,Gold,EQUITY,,https://www.agnicoeagle.com,https://logo.clearbit.com/agnicoeagle.com,TOR,AGNICO EAGLE MINES LIMITED,Agnico Eagle Mines Limited,ca_market,,24197148672,AEM.TO,TSX
AEZS,Aeterna Zentaris Inc,Healthcare,Biotechnology,EQUITY,,https://www.zentaris.com,https://logo.clearbit.com/zentaris.com,TOR,AETERNA ZENTARIS INC,Aeterna Zentaris Inc.,ca_market,,25881840,AEZS.TO,TSX
AFN,Ag Growth International Inc,Industrials,Farm & Heavy Construction Machinery,EQUITY,,https://www.aggrowth.com,https://logo.clearbit.com/aggrowth.com,TOR,AG GROWTH INTERNATIONAL INC.,Ag Growth International Inc.,ca_market,,626180352,AFN.TO,TSX
AFN.DB.F,Ag Growth Intl Inc 5.4 Pct Debs,,,,,,,,,,,,,AFN.DB.F.TO,TSX
AFN.DB.G,Ag Growth Intl Inc 5.25 Pct Debs,,,,,,,,,,,,,AFN.DB.G.TO,TSX
AFN.DB.H,Ag Growth Intl Inc 5.25 Pct Debs,,,,,,,,,,,,,AFN.DB.H.TO,TSX
AFN.DB.I,Ag Growth International Inc 5 Pct Debs,,,,,,,,,,,,,AFN.DB.I.TO,TSX
AFN.DB.J,Ag Growth Intl Inc 5.20 Pct Debs,,,,,,,,,,,,,AFN.DB.J.TO,TSX
AGF.B,AGF Management Ltd Cl B NV,,,,,,,,,,,,,AGF.B.TO,TSX
AGI,Alamos Gold Inc Cls A,Basic Materials,Gold,EQUITY,,https://www.alamosgold.com,https://logo.clearbit.com/alamosgold.com,TOR,ALAMOS GOLD INC CLS A,Alamos Gold Inc.,ca_market,,3580859136,AGI.TO,TSX
AGR.UN,Sustainable Agriculture Wellness Div,,,,,,,,,,,,,AGR.UN.TO,TSX
AGRI.U,Agrinam Acquisition Corp,,,,,,,,,,,,,AGRI.U.TO,TSX
AH,Aleafia Health Inc,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.aleafiahealth.com,https://logo.clearbit.com/aleafiahealth.com,TOR,ALEAFIA HEALTH INC,Aleafia Health Inc.,ca_market,,20150702,AH.TO,TSX
AH.WT.A,Aleafia Health Inc WT A,,,,,,,,,,,,,AH.WT.A.TO,TSX
AI,Atrium Mortgage Investment Corp,Financial Services,Mortgage Finance,EQUITY,,https://www.atriummic.com/Default.aspx,https://logo.clearbit.com/atriummic.com,TOR,ATRIUM MORTGAGE INVESTMENT CORP,Atrium Mortgage Investment Corporation,ca_market,,480015936,AI.TO,TSX
AI.DB.C,Atrium Mortgage Inv Corp 5.30 Pct Debs,,,,,,,,,,,,,AI.DB.C.TO,TSX
AI.DB.D,Atrium Mortgage Inv Corp 5.50 Pct Debs,,,,,,,,,,,,,AI.DB.D.TO,TSX
AI.DB.E,Atrium Mortgage Inv Corp 5.60 Pct Debs,,,,,,,,,,,,,AI.DB.E.TO,TSX
AI.DB.F,Atrium Mortgage Inv Corp 5 Pct Debs,,,,,,,,,,,,,AI.DB.F.TO,TSX
AI.DB.G,Atrium Mortgage Inv Corp 5.10 Pct Debs,,,,,,,,,,,,,AI.DB.G.TO,TSX
AIF,Altus Group Ltd,Real Estate,Real Estate Services,EQUITY,,https://www.altusgroup.com,https://logo.clearbit.com/altusgroup.com,TOR,ALTUS GROUP LIMITED,Altus Group Limited,ca_market,,2081205888,AIF.TO,TSX
AII,Almonty Industries Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.almonty.com,https://logo.clearbit.com/almonty.com,TOR,ALMONTY INDUSTRIES INC,Almonty Industries Inc.,ca_market,,136067392,AII.TO,TSX
AIM,Aimia Inc,Financial Services,Asset Management,EQUITY,,https://www.aimia.com,https://logo.clearbit.com/aimia.com,TOR,AIMIA INC,Aimia Inc.,ca_market,,327323840,AIM.TO,TSX
AIM.PR.A,Aimia Inc Pref Ser 1,,,,,,,,,,,,,AIM.PR.A.TO,TSX
AIM.PR.C,Aimia Inc Pref Ser 3,,,,,,,,,,,,,AIM.PR.C.TO,TSX
AKE,Orocobre Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.allkem.co,https://logo.clearbit.com/allkem.co,TOR,ALLKEM LIMITED,Allkem Limited,ca_market,,8483476992,AKE.TO,TSX
AKT.A,Akita Drilling Ltd Cl A NV,,,,,,,,,,,,,AKT.A.TO,TSX
AKU,Akumin Inc,Healthcare,Diagnostics & Research,EQUITY,,https://www.akumin.com,https://logo.clearbit.com/akumin.com,TOR,AKUMIN INC,Akumin Inc.,ca_market,,212905120,AKU.TO,TSX
ALA,Altagas Ltd,Utilities,Utilities—Regulated Gas,EQUITY,,https://www.altagas.ca,https://logo.clearbit.com/altagas.ca,TOR,ALTAGAS LTD.,AltaGas Ltd.,ca_market,,7868447744,ALA.TO,TSX
ALA.PR.A,Altagas Ltd Pref A,,,,,,,,,,,,,ALA.PR.A.TO,TSX
ALA.PR.B,Altagas Ltd Pref Ser B,,,,,,,,,,,,,ALA.PR.B.TO,TSX
ALA.PR.E,Altagas Ltd Pref Ser E,,,,,,,,,,,,,ALA.PR.E.TO,TSX
ALA.PR.G,Altagas Ltd Pref G,,,,,,,,,,,,,ALA.PR.G.TO,TSX
ALA.PR.H,Altagas Ltd Pref H,,,,,,,,,,,,,ALA.PR.H.TO,TSX
ALA.PR.U,Altagas Ltd Pref Ser C,,,,,,,,,,,,,ALA.PR.U.TO,TSX
ALC,Algoma Central,Industrials,Marine Shipping,EQUITY,,https://www.algonet.com,https://logo.clearbit.com/algonet.com,TOR,ALGOMA CENTRAL,Algoma Central Corporation,ca_market,,614331264,ALC.TO,TSX
ALC.DB.A,Algoma Central Corp 5.25 Pct Debs,,,,,,,,,,,,,ALC.DB.A.TO,TSX
ALS,Altius Minerals Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://altiusminerals.com,https://logo.clearbit.com/altiusminerals.com,TOR,ALTIUS MINERALS CORPORATION,Altius Minerals Corporation,ca_market,,829642432,ALS.TO,TSX
ALYA,Alithya Group,Technology,Information Technology Services,EQUITY,,https://www.alithya.com,https://logo.clearbit.com/alithya.com,TOR,ALITHYA GROUP INC,Alithya Group Inc.,ca_market,,241431040,ALYA.TO,TSX
AMM,Almaden Minerals Ltd,Basic Materials,Gold,EQUITY,,https://www.almadenminerals.com,https://logo.clearbit.com/almadenminerals.com,TOR,ALMADEN MINERALS LTD.,Almaden Minerals Ltd.,ca_market,,40480192,AMM.TO,TSX
AND,Andlauer Healthcare Group Inc,Industrials,Integrated Freight & Logistics,EQUITY,,https://www.andlauerhealthcare.com,https://logo.clearbit.com/andlauerhealthcare.com,TOR,ANDLAUER HEALTHCARE GROUP INC,Andlauer Healthcare Group Inc.,ca_market,,1920309760,AND.TO,TSX
ANRG,Anaergia Inc,Industrials,Waste Management,EQUITY,,https://www.anaergia.com,https://logo.clearbit.com/anaergia.com,TOR,ANAERGIA INC,Anaergia Inc.,ca_market,,570788032,ANRG.TO,TSX
AOI,Africa Oil Corp,Energy,Oil & Gas E&P,EQUITY,,https://www.africaoilcorp.com,https://logo.clearbit.com/africaoilcorp.com,TOR,AFRICA OIL CORP,Africa Oil Corp.,ca_market,,1136652288,AOI.TO,TSX
AOT,Ascot Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://ascotgold.com,https://logo.clearbit.com/ascotgold.com,TOR,ASCOT RESOURCES LTD,Ascot Resources Ltd.,ca_market,,148117600,AOT.TO,TSX
AP.UN,Allied Properties Real Estate Inv Trust,,,,,,,,,,,,,AP.UN.TO,TSX
APLI,Appili Therapeutics Inc,Healthcare,Biotechnology,EQUITY,,https://www.appilitherapeutics.com,https://logo.clearbit.com/appilitherapeutics.com,TOR,APPILI THERAPEUTICS INC,Appili Therapeutics Inc.,ca_market,,6061300,APLI.TO,TSX
APR.UN,Automotive Properties REIT,,,,,,,,,,,,,APR.UN.TO,TSX
APS,Aptose Biosciences Inc,Healthcare,Biotechnology,EQUITY,,https://www.aptose.com,https://logo.clearbit.com/aptose.com,TOR,APTOSE BIOSCIENCES INC,Aptose Biosciences Inc.,ca_market,,73835768,APS.TO,TSX
APY,Anglo Pacific Group Plc,Basic Materials,Coking Coal,EQUITY,,https://www.anglopacificgroup.com,https://logo.clearbit.com/anglopacificgroup.com,TOR,ANGLO PACIFIC GROUP PLC,Anglo Pacific Group plc,ca_market,,632897280,APY.TO,TSX
AQN,Algonquin Power and Utilities Corp,Utilities,Utilities—Renewable,EQUITY,,https://algonquinpower.com,https://logo.clearbit.com/algonquinpower.com,TOR,ALGONQUIN POWER AND UTILITIES C,Algonquin Power & Utilities Corp.,ca_market,,11502639104,AQN.TO,TSX
AQN.PR.A,Algonquin Power and Utilities Pref A,,,,,,,,,,,,,AQN.PR.A.TO,TSX
AQN.PR.D,Algonquin Power and Utilities Pref D,,,,,,,,,,,,,AQN.PR.D.TO,TSX
AR,Argonaut Gold Inc,Basic Materials,Gold,EQUITY,,https://www.argonautgold.com,https://logo.clearbit.com/argonautgold.com,TOR,ARGONAUT GOLD INC.,Argonaut Gold Inc.,ca_market,,337412256,AR.TO,TSX
AR.DB.U,Argonaut Gold Inc 4.625%,,,,,,,,,,,,,AR.DB.U.TO,TSX
ARA,Aclara Resources Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://aclara-re.com,https://logo.clearbit.com/aclara-re.com,TOR,ACLARA RESOURCES INC,Aclara Resources Inc.,ca_market,,51218688,ARA.TO,TSX
ARB,Accelerate Arbitrage Fund ETF,,,ETF,,,,TOR,ACCELERATE ARBITRAGE FUND ETF,Accelerate Arbitrage Fund,ca_market,Accelerate Financial Technologies Inc,,ARB.TO,TSX
ARE,Aecon Group Inc,Industrials,Engineering & Construction,EQUITY,,https://www.aecon.com,https://logo.clearbit.com/aecon.com,TOR,AECON GROUP INC,Aecon Group Inc.,ca_market,,611378624,ARE.TO,TSX
ARE.DB.C,Aecon Group Inc 5.0 Pct Debs,,,,,,,,,,,,,ARE.DB.C.TO,TSX
ARG,Amerigo Resources Ltd,Basic Materials,Copper,EQUITY,,https://www.amerigoresources.com,https://logo.clearbit.com/amerigoresources.com,TOR,AMERIGO RESOURCES LTD.,Amerigo Resources Ltd.,ca_market,,149416192,ARG.TO,TSX
ARIS,Aris Gold Corp,Basic Materials,Gold,EQUITY,,https://www.arisgold.com,https://logo.clearbit.com/arisgold.com,TOR,ARIS GOLD CORPORATION,Aris Gold Corporation,ca_market,,226046112,ARIS.TO,TSX
ARIS.WT,Aris Gold Corp WT,,,,,,,,,,,,,ARIS.WT.TO,TSX
ARR,Altius Renewable Royalties Corp,Utilities,Utilities—Renewable,EQUITY,,https://www.arr.energy,https://logo.clearbit.com/arr.energy,TOR,ALTIUS RENEWABLE ROYALTIES CORP,Altius Renewable Royalties Corp.,ca_market,,200975360,ARR.TO,TSX
ARX,Arc Resources Ltd,Energy,Oil & Gas E&P,EQUITY,,https://www.arcresources.com,https://logo.clearbit.com/arcresources.com,TOR,ARC RESOURCES LTD.,ARC Resources Ltd.,ca_market,,10700853248,ARX.TO,TSX
ASCU,Arizona Sonoran Copper Company Inc,Basic Materials,Copper,EQUITY,,https://arizonasonoran.com,https://logo.clearbit.com/arizonasonoran.com,TOR,ARIZONA SONORAN COPPER COMPANY ,Arizona Sonoran Copper Company Inc.,ca_market,,137505600,ASCU.TO,TSX
ASM,Avino Silver and Gold Mines Ltd,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.avino.com,https://logo.clearbit.com/avino.com,TOR,AVINO SILVER AND GOLD MINES LTD,Avino Silver & Gold Mines Ltd.,ca_market,,78635224,ASM.TO,TSX
ASND,Ascendant Resources Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.ascendantresources.com,https://logo.clearbit.com/ascendantresources.com,TOR,ASCENDANT RESOURCES INC,Ascendant Resources Inc.,ca_market,,20036696,ASND.TO,TSX
ASP,Acerus Pharmaceuticals Corp,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.aceruspharma.com,https://logo.clearbit.com/aceruspharma.com,TOR,ACERUS PHARMACEUTICALS CORP,Acerus Pharmaceuticals Corporation,ca_market,,19269350,ASP.TO,TSX
ASTL,Algoma Steel Group Inc,Basic Materials,Steel,EQUITY,,https://algoma.com,https://logo.clearbit.com/algoma.com,TOR,ALGOMA STEEL GROUP INC,Algoma Steel Group Inc.,ca_market,,1071958720,ASTL.TO,TSX
ASTL.WT,Algoma Steel Group Inc,,,,,,,,,,,,,ASTL.WT.TO,TSX
AT,Acuityads Holdings Inc,Communication Services,Advertising Agencies,EQUITY,,https://www.acuityads.com,https://logo.clearbit.com/acuityads.com,TOR,ACUITYADS HOLDINGS INC,AcuityAds Holdings Inc.,ca_market,,145905232,AT.TO,TSX
ATA,Ats Automation,Industrials,Specialty Industrial Machinery,EQUITY,,https://www.atsautomation.com,https://logo.clearbit.com/atsautomation.com,TOR,ATS AUTOMATION,ATS Automation Tooling Systems Inc.,ca_market,,3418862848,ATA.TO,TSX
ATD,Alimentation Couche-Tard Inc.,Consumer Cyclical,Specialty Retail,EQUITY,,https://corpo.couche-tard.com,https://logo.clearbit.com/corpo.couche-tard.com,TOR,ALIMENTATION COUCHE-TARD INC,Alimentation Couche-Tard Inc.,ca_market,,55733477376,ATD.TO,TSX
ATE,Antibe Therapeutics Inc,Healthcare,Medical Devices,EQUITY,,https://www.antibethera.com,https://logo.clearbit.com/antibethera.com,TOR,ANTIBE THERAPEUTICS INC,Antibe Therapeutics Inc.,ca_market,,31271582,ATE.TO,TSX
ATH,Athabasca Oil Corp,Energy,Oil & Gas E&P,EQUITY,,https://www.atha.com,https://logo.clearbit.com/atha.com,TOR,ATHABASCA OIL CORP,Athabasca Oil Corporation,ca_market,,1208341888,ATH.TO,TSX
ATSX,Accelerate Enhanced CDN Bm Alt Fund ETF,,,ETF,,,,TOR,ACCELERATE ENHANCED CDN BM ALT ,Accelerate Enhanced Canadian Benchmark Alternative Fund,ca_market,Accelerate Financial Technologies Inc,,ATSX.TO,TSX
ATZ,Aritzia Inc,Consumer Cyclical,Apparel Retail,EQUITY,,https://www.aritzia.com,https://logo.clearbit.com/aritzia.com,TOR,ARITZIA INC,Aritzia Inc.,ca_market,,4820248064,ATZ.TO,TSX
AUGB.F,First Trst CBOE Vest US Eqty Buffer ETF,,,,,,,,,,,,,AUGB.F.TO,TSX
AUMN,Golden Minerals Company,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.goldenminerals.com,https://logo.clearbit.com/goldenminerals.com,TOR,GOLDEN MINERALS COMPANY,Golden Minerals Company,ca_market,,54373116,AUMN.TO,TSX
AVCN,Avicanna Inc,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.avicanna.com,https://logo.clearbit.com/avicanna.com,TOR,AVICANNA INC,Avicanna Inc.,ca_market,,22333112,AVCN.TO,TSX
AVL,Avalon Advanced Materials Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.avalonadvancedmaterials.com,https://logo.clearbit.com/avalonadvancedmaterials.com,TOR,AVALON ADVANCED MATERIALS INC,Avalon Advanced Materials Inc.,ca_market,,63235760,AVL.TO,TSX
AVNT,Avant Brands Inc,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,,,TOR,AVANT BRANDS INC,Avant Brands Inc.,ca_market,,38996200,AVNT.TO,TSX
AVNT.WT,Avant Brands Inc WT,,,,,,,,,,,,,AVNT.WT.TO,TSX
AVP,Avcorp Industries Inc,Industrials,Aerospace & Defense,EQUITY,,https://www.avcorp.com,https://logo.clearbit.com/avcorp.com,TOR,AVCORP INDUSTRIES INC.,Avcorp Industries Inc.,ca_market,,38947756,AVP.TO,TSX
AW.UN,A&W Revenue Royalties Income Fund,,,,,,,,,,,,,AW.UN.TO,TSX
AX.PR.A,Artis REIT Pref Ser A,,,,,,,,,,,,,AX.PR.A.TO,TSX
AX.PR.E,Artis REIT Pref Ser E,,,,,,,,,,,,,AX.PR.E.TO,TSX
AX.PR.I,Artis REIT Pref Series I,,,,,,,,,,,,,AX.PR.I.TO,TSX
AX.UN,Artis Real Estate Investment Trust Units,,,,,,,,,,,,,AX.UN.TO,TSX
AXIS,Axis Auto Finance Inc,Financial Services,Credit Services,EQUITY,,https://www.axisautofinance.com,https://logo.clearbit.com/axisautofinance.com,TOR,AXIS AUTO FINANCE INC,Axis Auto Finance Inc.,ca_market,,63922036,AXIS.TO,TSX
AXU,Alexco Resource Corp,,,,,,,,,,,,,AXU.TO,TSX
AYA,Aya Gold and Silver Inc,Basic Materials,Silver,EQUITY,,https://www.ayagoldsilver.com,https://logo.clearbit.com/ayagoldsilver.com,TOR,AYA GOLD AND SILVER INC,Aya Gold & Silver Inc.,ca_market,,693897984,AYA.TO,TSX
AYM,Atalaya Mining Plc,Basic Materials,Copper,EQUITY,,https://atalayamining.com,https://logo.clearbit.com/atalayamining.com,TOR,ATALAYA MINING PLC,Atalaya Mining Plc,ca_market,,441362304,AYM.TO,TSX
BABY,Else Nutrition Holdings Inc,Consumer Defensive,Packaged Foods,EQUITY,,https://www.elsenutrition.com,https://logo.clearbit.com/elsenutrition.com,TOR,ELSE NUTRITION HOLDINGS INC,Else Nutrition Holdings Inc.,ca_market,,83324000,BABY.TO,TSX
BABY.WT,Else Nutrition Holdings Inc WT,,,,,,,,,,,,,BABY.WT.TO,TSX
BABY.WT.A,Else Nutrition Holdings Inc.,,,,,,,,,,,,,BABY.WT.A.TO,TSX
BAM.A,Brookfield Asset Management Inc Cl A Lv,,,,,,,,,,,,,BAM.A.TO,TSX
BAM.PF.A,Brookfield Asset Mgmt Inc Pref Ser 32,,,,,,,,,,,,,BAM.PF.A.TO,TSX
BAM.PF.B,Brookfield Asset Mgmt Inc Pref Ser 34,,,,,,,,,,,,,BAM.PF.B.TO,TSX
BAM.PF.C,Brookfield Asset Mgmt Inc Pref Ser 36,,,,,,,,,,,,,BAM.PF.C.TO,TSX
BAM.PF.D,Brookfield Asset Mgmt Inc Pr Ser 37,,,,,,,,,,,,,BAM.PF.D.TO,TSX
BAM.PF.E,Brookfield Asset Mgmt Pref Ser 38,,,,,,,,,,,,,BAM.PF.E.TO,TSX
BAM.PF.F,Brookfield Asset Mgmt Inc Pref Ser 40,,,,,,,,,,,,,BAM.PF.F.TO,TSX
BAM.PF.G,Brookfield Asset Mgmt Inc Pref Ser 42,,,,,,,,,,,,,BAM.PF.G.TO,TSX
BAM.PF.H,Brookfield Asset MGT Inc Pref Ser 44,,,,,,,,,,,,,BAM.PF.H.TO,TSX
BAM.PF.I,Brookfield Asset Mgmt Inc Pref Ser 46,,,,,,,,,,,,,BAM.PF.I.TO,TSX
BAM.PF.J,Brookfield Asset Mgmt Inc Pref Ser 48,,,,,,,,,,,,,BAM.PF.J.TO,TSX
BAM.PR.B,Brookfield Asset Mgmt Inc Pr. Ser 2,,,,,,,,,,,,,BAM.PR.B.TO,TSX
BAM.PR.C,Brookfield Asset Mgmt Inc Pr. Ser 4,,,,,,,,,,,,,BAM.PR.C.TO,TSX
BAM.PR.E,Brookfield Asset Mgmt Inc Pr. Ser 8,,,,,,,,,,,,,BAM.PR.E.TO,TSX
BAM.PR.G,Brookfield Asset Mgmt Inc Pr Ser 9,,,,,,,,,,,,,BAM.PR.G.TO,TSX
BAM.PR.K,Brookfield Asset Mgmt Inc Pr. Ser 13,,,,,,,,,,,,,BAM.PR.K.TO,TSX
BAM.PR.M,Brookfield Asset Mgmt Inc Prf A Ser 17,,,,,,,,,,,,,BAM.PR.M.TO,TSX
BAM.PR.N,Brookfield Asset Mgmt Pref Shs Ser 18,,,,,,,,,,,,,BAM.PR.N.TO,TSX
BAM.PR.R,Brookfield Asset Mgmt Pref Ser 24,,,,,,,,,,,,,BAM.PR.R.TO,TSX
BAM.PR.T,Brookfield Asset Mgmt Pref Ser 26,,,,,,,,,,,,,BAM.PR.T.TO,TSX
BAM.PR.X,Brookfield Am Pref Ser 28,,,,,,,,,,,,,BAM.PR.X.TO,TSX
BAM.PR.Z,Brookfield Asset Mgmt Inc Pr Ser 30,,,,,,,,,,,,,BAM.PR.Z.TO,TSX
BAMR,Brookfield Asset Management Re Part Ltd,Financial Services,Insurance—Reinsurance,EQUITY,,https://bamr.brookfield.com,https://logo.clearbit.com/bamr.brookfield.com,TOR,BROOKFIELD ASSET MANAGEMENT RE ,Brookfield Asset Management Reinsurance Partners Ltd.,ca_market,,2725647616,BAMR.TO,TSX
BANK,Evolve CDN Banks Lifecos Enh Yld Idx ETF,,,ETF,,,,TOR,EVOLVE CDN BANKS LIFECOS ENH YL,Evolve Canadian Banks and Lifecos Enhanced Yield Index Fund,ca_market,Evolve Funds Group Inc,,BANK.TO,TSX
BASE,Evolve Glob Matls Mining Enh Yld Idx ETF,,,ETF,,,,TOR,EVOLVE GLOB MATLS MINING ENH YL,Evolve Global Materials & Mining Enhanced Yield Index ETF,ca_market,Evolve Funds Group Inc,,BASE.TO,TSX
BASE.B,Evolve Glob Matls Mining Enh Yld Unhgd,,,,,,,,,,,,,BASE.B.TO,TSX
BB,Blackberry Ltd,Technology,Software—Infrastructure,EQUITY,,https://www.blackberry.com,https://logo.clearbit.com/blackberry.com,TOR,BLACKBERRY LIMITED,BlackBerry Limited,ca_market,,3978396160,BB.TO,TSX
BBD.A,Bombardier Inc Cl A Mv,,,,,,,,,,,,,BBD.A.TO,TSX
BBD.B,Bombardier Inc Cl B Sv,,,,,,,,,,,,,BBD.B.TO,TSX
BBD.PR.B,Bombardier 2 Pr,,,,,,,,,,,,,BBD.PR.B.TO,TSX
BBD.PR.C,Bombardier Inc Pref Class C,,,,,,,,,,,,,BBD.PR.C.TO,TSX
BBD.PR.D,Bombardier Inc Pref Ser 3,,,,,,,,,,,,,BBD.PR.D.TO,TSX
BBIG,Horizons Global Bbig Technology ETF Clas,,,ETF,,,,TOR,HORIZONS GLOBAL BBIG TECH ETF,Horizons Global BBIG Technology ETF,ca_market,Horizons ETFs Management (Canada) Inc,,BBIG.TO,TSX
BBIG.U,Horizons Global Bbig Tech ETF USD,,,,,,,,,,,,,BBIG.U.TO,TSX
BBTV,Bbtv Holdings Inc,Communication Services,Internet Content & Information,EQUITY,,https://www.bbtv.com,https://logo.clearbit.com/bbtv.com,TOR,BBTV HOLDINGS INC,BBTV Holdings Inc.,ca_market,,14174227,BBTV.TO,TSX
BBTV.DB,Bbtv Holdings Inc 7 Pct Debs,,,,,,,,,,,,,BBTV.DB.TO,TSX
BBU.UN,Brookfield Business Partners LP,,,,,,,,,,,,,BBU.UN.TO,TSX
BBUC,Brookfield Business Corporation,Financial Services,Asset Management,EQUITY,,https://www.brookfield.com,https://logo.clearbit.com/brookfield.com,TOR,BROOKFIELD BUSINESS CORPORATION,Brookfield Business Corporation,ca_market,,2288636160,BBUC.TO,TSX
BCE,BCE Inc,Communication Services,Telecom Services,EQUITY,,https://www.bce.ca,https://logo.clearbit.com/bce.ca,TOR,BCE INC.,BCE Inc.,ca_market,,56038346752,BCE.TO,TSX
BCE.PR.A,BCE First Pr Shares Series Aa,,,,,,,,,,,,,BCE.PR.A.TO,TSX
BCE.PR.B,BCE Inc First Pr Shares Series Ab,,,,,,,,,,,,,BCE.PR.B.TO,TSX
