date,open,high,low,close,volume,average,barCount
2025-09-26 04:42:00-04:00,255.66,255.66,255.66,255.66,0.0,255.66,0
2025-09-26 04:43:00-04:00,255.6,255.6,255.54,255.54,374.0,255.572,2
2025-09-26 04:44:00-04:00,255.5,255.51,255.5,255.51,200.0,255.505,2
2025-09-26 04:45:00-04:00,255.45,255.46,255.45,255.46,200.0,255.455,2
2025-09-26 04:46:00-04:00,255.5,255.5,255.5,255.5,100.0,255.5,1
2025-09-26 04:47:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 04:48:00-04:00,255.43,255.43,255.43,255.43,100.0,255.43,1
2025-09-26 04:49:00-04:00,255.4,255.4,255.4,255.4,200.0,255.4,1
2025-09-26 04:50:00-04:00,255.41,255.41,255.41,255.41,200.0,255.41,1
2025-09-26 04:51:00-04:00,255.55,255.56,255.55,255.56,200.0,255.555,2
2025-09-26 04:52:00-04:00,255.56,255.56,255.56,255.56,0.0,255.56,0
2025-09-26 04:53:00-04:00,255.56,255.56,255.56,255.56,0.0,255.56,0
2025-09-26 04:54:00-04:00,255.56,255.56,255.56,255.56,0.0,255.56,0
2025-09-26 04:55:00-04:00,255.56,255.66,255.56,255.63,420.0,255.627,4
2025-09-26 04:56:00-04:00,255.52,255.52,255.52,255.52,100.0,255.52,1
2025-09-26 04:57:00-04:00,255.52,255.52,255.52,255.52,0.0,255.52,0
2025-09-26 04:58:00-04:00,255.52,255.52,255.52,255.52,0.0,255.52,0
2025-09-26 04:59:00-04:00,255.59,255.59,255.52,255.52,200.0,255.555,2
2025-09-26 05:00:00-04:00,255.52,255.52,255.52,255.52,0.0,255.52,0
2025-09-26 05:01:00-04:00,255.52,255.52,255.52,255.52,0.0,255.52,0
2025-09-26 05:02:00-04:00,255.48,255.49,255.48,255.49,329.0,255.484,3
2025-09-26 05:03:00-04:00,255.49,255.49,255.49,255.49,0.0,255.49,0
2025-09-26 05:04:00-04:00,255.49,255.49,255.49,255.49,0.0,255.49,0
2025-09-26 05:05:00-04:00,255.41,255.41,255.41,255.41,100.0,255.41,1
2025-09-26 05:06:00-04:00,255.5,255.59,255.5,255.59,200.0,255.545,2
2025-09-26 05:07:00-04:00,255.64,255.64,255.64,255.64,100.0,255.64,1
2025-09-26 05:08:00-04:00,255.64,255.64,255.64,255.64,0.0,255.64,0
2025-09-26 05:09:00-04:00,255.64,255.64,255.64,255.64,0.0,255.64,0
2025-09-26 05:10:00-04:00,255.57,255.9,255.57,255.9,2195.0,255.728,13
2025-09-26 05:11:00-04:00,255.9,255.9,255.9,255.9,0.0,255.9,0
2025-09-26 05:12:00-04:00,255.96,256.0,255.88,256.0,867.0,255.963,7
2025-09-26 05:13:00-04:00,256.0,256.0,256.0,256.0,0.0,256.0,0
2025-09-26 05:14:00-04:00,256.0,256.0,256.0,256.0,0.0,256.0,0
2025-09-26 05:15:00-04:00,256.0,256.0,255.95,255.95,221.0,255.977,2
2025-09-26 05:16:00-04:00,255.95,255.95,255.95,255.95,0.0,255.95,0
2025-09-26 05:17:00-04:00,255.91,256.15,255.81,255.81,2124.0,255.941,15
2025-09-26 05:18:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:19:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:20:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:21:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:22:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:23:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:24:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:25:00-04:00,255.86,255.9,255.81,255.89,1011.0,255.879,5
2025-09-26 05:26:00-04:00,255.91,255.95,255.91,255.95,499.0,255.942,4
2025-09-26 05:27:00-04:00,255.95,255.95,255.95,255.95,0.0,255.95,0
2025-09-26 05:28:00-04:00,255.95,255.95,255.95,255.95,0.0,255.95,0
2025-09-26 05:29:00-04:00,255.95,255.95,255.95,255.95,0.0,255.95,0
2025-09-26 05:30:00-04:00,255.9,255.9,255.9,255.9,100.0,255.9,1
2025-09-26 05:31:00-04:00,255.9,255.9,255.9,255.9,0.0,255.9,0
2025-09-26 05:32:00-04:00,255.93,255.93,255.93,255.93,215.0,255.93,2
2025-09-26 05:33:00-04:00,255.93,255.93,255.93,255.93,0.0,255.93,0
2025-09-26 05:34:00-04:00,255.93,255.93,255.93,255.93,0.0,255.93,0
2025-09-26 05:35:00-04:00,255.93,255.93,255.93,255.93,0.0,255.93,0
2025-09-26 05:36:00-04:00,255.79,255.81,255.76,255.81,768.0,255.794,6
2025-09-26 05:37:00-04:00,255.81,255.81,255.81,255.81,142.0,255.81,1
2025-09-26 05:38:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:39:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:40:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 05:41:00-04:00,255.8,255.8,255.8,255.8,100.0,255.8,1
2025-09-26 05:42:00-04:00,255.8,255.8,255.8,255.8,0.0,255.8,0
2025-09-26 05:43:00-04:00,255.8,255.8,255.8,255.8,0.0,255.8,0
2025-09-26 05:44:00-04:00,255.8,255.8,255.8,255.8,0.0,255.8,0
2025-09-26 05:45:00-04:00,255.84,255.85,255.8,255.85,1822.0,255.824,10
2025-09-26 05:46:00-04:00,255.85,255.85,255.85,255.85,0.0,255.85,0
2025-09-26 05:47:00-04:00,255.83,255.92,255.83,255.92,1479.0,255.902,9
2025-09-26 05:48:00-04:00,255.93,255.93,255.93,255.93,200.0,255.93,2
2025-09-26 05:49:00-04:00,255.99,256.05,255.99,256.05,2855.0,256.035,11
2025-09-26 05:50:00-04:00,256.05,256.05,256.05,256.05,0.0,256.05,0
2025-09-26 05:51:00-04:00,256.05,256.05,256.05,256.05,0.0,256.05,0
2025-09-26 05:52:00-04:00,256.05,256.05,256.05,256.05,0.0,256.05,0
2025-09-26 05:53:00-04:00,256.08,256.08,256.08,256.08,200.0,256.08,2
2025-09-26 05:54:00-04:00,256.08,256.08,256.08,256.08,0.0,256.08,0
2025-09-26 05:55:00-04:00,256.08,256.08,256.08,256.08,0.0,256.08,0
2025-09-26 05:56:00-04:00,256.08,256.08,256.08,256.08,0.0,256.08,0
2025-09-26 05:57:00-04:00,255.98,255.98,255.98,255.98,1970.0,255.98,1
2025-09-26 05:58:00-04:00,255.98,255.98,255.98,255.98,0.0,255.98,0
2025-09-26 05:59:00-04:00,255.98,255.98,255.98,255.98,0.0,255.98,0
2025-09-26 06:00:00-04:00,255.98,255.98,255.98,255.98,0.0,255.98,0
2025-09-26 06:01:00-04:00,256.11,256.4,256.1,256.4,8221.0,256.266,39
2025-09-26 06:02:00-04:00,256.38,256.38,256.21,256.21,1400.0,256.327,4
2025-09-26 06:03:00-04:00,256.35,256.37,256.35,256.37,200.0,256.36,2
2025-09-26 06:04:00-04:00,256.37,256.37,256.37,256.37,0.0,256.37,0
2025-09-26 06:05:00-04:00,256.3,256.36,256.11,256.13,1277.0,256.183,10
2025-09-26 06:06:00-04:00,256.13,256.13,256.1,256.1,646.0,256.123,2
2025-09-26 06:07:00-04:00,256.19,256.2,256.19,256.2,200.0,256.195,2
2025-09-26 06:08:00-04:00,256.11,256.11,256.1,256.1,1063.0,256.101,4
2025-09-26 06:09:00-04:00,255.98,256.0,255.98,256.0,300.0,255.99,3
2025-09-26 06:10:00-04:00,256.18,256.18,256.18,256.18,100.0,256.18,1
2025-09-26 06:11:00-04:00,256.19,256.48,256.17,256.17,6989.0,256.263,44
2025-09-26 06:12:00-04:00,256.19,256.44,256.13,256.44,2775.0,256.171,13
2025-09-26 06:13:00-04:00,256.15,256.2,256.08,256.2,2722.0,256.123,12
2025-09-26 06:14:00-04:00,256.22,256.22,256.17,256.17,3014.0,256.181,10
2025-09-26 06:15:00-04:00,256.25,256.34,256.25,256.29,527.0,256.291,4
2025-09-26 06:16:00-04:00,256.29,256.29,256.29,256.29,0.0,256.29,0
2025-09-26 06:17:00-04:00,256.29,256.29,256.29,256.29,0.0,256.29,0
2025-09-26 06:18:00-04:00,256.29,256.29,256.29,256.29,0.0,256.29,0
2025-09-26 06:19:00-04:00,256.29,256.29,256.29,256.29,0.0,256.29,0
2025-09-26 06:20:00-04:00,256.29,256.29,256.29,256.29,0.0,256.29,0
2025-09-26 06:21:00-04:00,256.29,256.29,256.29,256.29,0.0,256.29,0
2025-09-26 06:22:00-04:00,256.29,256.29,256.29,256.29,0.0,256.29,0
2025-09-26 06:23:00-04:00,256.17,256.21,256.16,256.21,589.0,256.173,4
2025-09-26 06:24:00-04:00,256.21,256.21,256.21,256.21,0.0,256.21,0
2025-09-26 06:25:00-04:00,256.21,256.21,256.21,256.21,0.0,256.21,0
2025-09-26 06:26:00-04:00,256.21,256.21,256.21,256.21,0.0,256.21,0
2025-09-26 06:27:00-04:00,256.14,256.24,256.13,256.24,615.0,256.17,5
2025-09-26 06:28:00-04:00,256.11,256.11,256.04,256.04,700.0,256.069,4
2025-09-26 06:29:00-04:00,256.04,256.04,256.04,256.04,0.0,256.04,0
2025-09-26 06:30:00-04:00,256.04,256.04,256.04,256.04,0.0,256.04,0
2025-09-26 06:31:00-04:00,256.14,256.14,256.14,256.14,160.0,256.14,1
2025-09-26 06:32:00-04:00,256.14,256.14,256.14,256.14,0.0,256.14,0
2025-09-26 06:33:00-04:00,256.14,256.14,256.14,256.14,0.0,256.14,0
2025-09-26 06:34:00-04:00,256.14,256.14,256.14,256.14,0.0,256.14,0
2025-09-26 06:35:00-04:00,256.06,256.06,256.06,256.06,128.0,256.06,1
2025-09-26 06:36:00-04:00,256.06,256.06,256.06,256.06,100.0,256.06,1
2025-09-26 06:37:00-04:00,255.94,255.94,255.94,255.94,100.0,255.94,1
2025-09-26 06:38:00-04:00,255.98,256.05,255.98,256.05,804.0,256.017,5
2025-09-26 06:39:00-04:00,256.05,256.05,256.05,256.05,0.0,256.05,0
2025-09-26 06:40:00-04:00,255.96,255.96,255.96,255.96,239.0,255.96,2
2025-09-26 06:41:00-04:00,255.96,255.96,255.96,255.96,0.0,255.96,0
2025-09-26 06:42:00-04:00,255.96,255.96,255.96,255.96,0.0,255.96,0
2025-09-26 06:43:00-04:00,255.96,255.96,255.96,255.96,0.0,255.96,0
2025-09-26 06:44:00-04:00,255.84,255.84,255.84,255.84,100.0,255.84,1
2025-09-26 06:45:00-04:00,255.84,255.84,255.84,255.84,0.0,255.84,0
2025-09-26 06:46:00-04:00,255.82,255.82,255.81,255.81,200.0,255.815,2
2025-09-26 06:47:00-04:00,255.81,255.81,255.81,255.81,0.0,255.81,0
2025-09-26 06:48:00-04:00,255.84,255.89,255.81,255.81,504.0,255.844,4
2025-09-26 06:49:00-04:00,255.72,255.72,255.72,255.72,129.0,255.72,1
2025-09-26 06:50:00-04:00,255.72,255.72,255.72,255.72,0.0,255.72,0
2025-09-26 06:51:00-04:00,255.7,255.7,255.69,255.69,1170.0,255.699,3
2025-09-26 06:52:00-04:00,255.69,255.69,255.69,255.69,0.0,255.69,0
2025-09-26 06:53:00-04:00,255.69,255.69,255.69,255.69,0.0,255.69,0
2025-09-26 06:54:00-04:00,255.67,255.91,255.67,255.91,900.0,255.788,6
2025-09-26 06:55:00-04:00,255.91,255.91,255.91,255.91,0.0,255.91,0
2025-09-26 06:56:00-04:00,255.88,255.89,255.88,255.89,295.0,255.883,2
2025-09-26 06:57:00-04:00,255.89,255.89,255.89,255.89,0.0,255.89,0
2025-09-26 06:58:00-04:00,255.89,255.89,255.89,255.89,0.0,255.89,0
2025-09-26 06:59:00-04:00,255.89,255.89,255.89,255.89,0.0,255.89,0
2025-09-26 07:00:00-04:00,256.0,256.0,256.0,256.0,150.0,256.0,1
2025-09-26 07:01:00-04:00,256.09,256.09,256.09,256.09,200.0,256.09,2
2025-09-26 07:02:00-04:00,256.09,256.09,256.09,256.09,0.0,256.09,0
2025-09-26 07:03:00-04:00,256.15,256.19,256.14,256.14,679.0,256.158,5
2025-09-26 07:04:00-04:00,256.14,256.14,256.14,256.14,0.0,256.14,0
2025-09-26 07:05:00-04:00,256.1,256.1,255.99,256.0,1201.0,256.036,10
2025-09-26 07:06:00-04:00,256.0,256.01,255.97,255.97,1416.0,255.998,11
2025-09-26 07:07:00-04:00,255.86,255.89,255.86,255.89,200.0,255.875,2
2025-09-26 07:08:00-04:00,255.89,256.0,255.83,256.0,2527.0,255.894,14
2025-09-26 07:09:00-04:00,256.0,256.0,256.0,256.0,0.0,256.0,0
2025-09-26 07:10:00-04:00,256.01,256.01,255.95,255.95,2199.0,255.957,13
2025-09-26 07:11:00-04:00,256.08,256.08,255.97,255.97,900.0,256.016,9
2025-09-26 07:12:00-04:00,256.01,256.05,256.01,256.05,200.0,256.03,2
2025-09-26 07:13:00-04:00,256.0,256.0,255.92,255.92,200.0,255.96,2
2025-09-26 07:14:00-04:00,255.91,255.91,255.9,255.91,939.0,255.906,4
2025-09-26 07:15:00-04:00,255.9,255.92,255.82,255.85,2479.0,255.883,19
2025-09-26 07:16:00-04:00,255.85,255.85,255.71,255.71,2142.0,255.78,8
2025-09-26 07:17:00-04:00,255.7,255.7,255.55,255.55,2486.0,255.574,16
2025-09-26 07:18:00-04:00,255.54,255.54,255.49,255.49,1320.0,255.518,4
2025-09-26 07:19:00-04:00,255.47,255.55,255.47,255.5,4098.0,255.5,18
2025-09-26 07:20:00-04:00,255.5,255.5,255.5,255.5,1200.0,255.5,12
2025-09-26 07:21:00-04:00,255.5,255.5,255.46,255.46,1608.0,255.485,13
2025-09-26 07:22:00-04:00,255.45,255.45,255.38,255.38,676.0,255.432,4
2025-09-26 07:23:00-04:00,255.34,255.34,255.17,255.2,3826.0,255.248,26
2025-09-26 07:24:00-04:00,255.09,255.11,254.73,254.77,5266.0,254.905,35
2025-09-26 07:25:00-04:00,254.79,254.79,254.47,254.51,1877.0,254.602,15
2025-09-26 07:26:00-04:00,254.59,254.79,254.59,254.79,1726.0,254.718,6
2025-09-26 07:27:00-04:00,254.7,254.75,254.49,254.6,7710.0,254.562,52
2025-09-26 07:28:00-04:00,254.6,254.75,254.6,254.75,4480.0,254.687,19
2025-09-26 07:29:00-04:00,254.65,254.65,254.46,254.46,5018.0,254.52,33
2025-09-26 07:30:00-04:00,254.43,254.43,253.59,253.59,18936.0,254.001,88
2025-09-26 07:31:00-04:00,253.94,254.5,253.85,254.5,3405.0,254.229,16
2025-09-26 07:32:00-04:00,254.48,254.5,254.22,254.34,8844.0,254.387,32
2025-09-26 07:33:00-04:00,254.4,254.5,254.4,254.5,2600.0,254.412,8
2025-09-26 07:34:00-04:00,254.48,254.5,254.48,254.5,2912.0,254.495,9
2025-09-26 07:35:00-04:00,254.75,254.76,254.62,254.62,5384.0,254.732,32
2025-09-26 07:36:00-04:00,254.56,254.56,254.33,254.35,6296.0,254.416,39
2025-09-26 07:37:00-04:00,254.35,254.35,254.33,254.35,2431.0,254.346,18
2025-09-26 07:38:00-04:00,254.4,254.5,254.26,254.26,3857.0,254.368,16
2025-09-26 07:39:00-04:00,254.35,254.35,254.34,254.34,324.0,254.346,3
2025-09-26 07:40:00-04:00,254.3,254.3,254.25,254.25,2684.0,254.268,13
2025-09-26 07:41:00-04:00,254.22,254.22,254.15,254.15,458.0,254.205,2
2025-09-26 07:42:00-04:00,254.15,254.15,254.15,254.15,1900.0,254.15,17
2025-09-26 07:43:00-04:00,254.15,254.15,254.15,254.15,0.0,254.15,0
2025-09-26 07:44:00-04:00,254.2,254.2,254.05,254.15,1826.0,254.128,12
2025-09-26 07:45:00-04:00,254.15,254.15,254.15,254.15,0.0,254.15,0
2025-09-26 07:46:00-04:00,254.47,254.49,254.47,254.49,300.0,254.48,3
2025-09-26 07:47:00-04:00,254.66,254.73,254.66,254.73,328.0,254.682,3
2025-09-26 07:48:00-04:00,254.72,255.0,254.72,255.0,1641.0,254.828,11
2025-09-26 07:49:00-04:00,254.99,255.0,254.92,254.92,2259.0,254.984,12
2025-09-26 07:50:00-04:00,254.83,254.84,254.83,254.84,688.0,254.831,3
2025-09-26 07:51:00-04:00,254.87,254.87,254.81,254.82,832.0,254.828,5
2025-09-26 07:52:00-04:00,254.74,254.74,254.72,254.72,513.0,254.728,3
2025-09-26 07:53:00-04:00,254.66,254.66,254.66,254.66,608.0,254.66,2
2025-09-26 07:54:00-04:00,254.78,254.78,254.7,254.7,1437.0,254.762,5
2025-09-26 07:55:00-04:00,254.7,254.7,254.7,254.7,0.0,254.7,0
2025-09-26 07:56:00-04:00,254.72,254.72,254.52,254.7,3728.0,254.689,9
2025-09-26 07:57:00-04:00,254.58,254.58,254.39,254.5,2415.0,254.475,17
2025-09-26 07:58:00-04:00,254.42,254.42,254.42,254.42,200.0,254.42,2
2025-09-26 07:59:00-04:00,254.4,254.5,254.4,254.5,4033.0,254.45,23
2025-09-26 08:00:00-04:00,256.19,256.7,253.59,254.6,107158.0,255.214,305
2025-09-26 08:01:00-04:00,255.8,255.8,254.43,254.7,1302.0,254.608,8
2025-09-26 08:02:00-04:00,254.4,254.4,254.4,254.4,700.0,254.4,4
2025-09-26 08:03:00-04:00,254.43,254.6,254.4,254.4,2355.0,254.423,10
2025-09-26 08:04:00-04:00,254.56,254.61,254.38,254.38,450.0,254.548,3
2025-09-26 08:05:00-04:00,254.51,254.62,254.38,254.62,2472.0,254.479,17
2025-09-26 08:06:00-04:00,254.5,254.5,254.35,254.46,4704.0,254.387,18
2025-09-26 08:07:00-04:00,254.5,254.6,254.34,254.6,1140.0,254.451,6
2025-09-26 08:08:00-04:00,254.6,254.6,254.5,254.56,1600.0,254.536,9
2025-09-26 08:09:00-04:00,254.75,254.75,254.74,254.74,399.0,254.745,2
2025-09-26 08:10:00-04:00,254.75,254.75,254.68,254.68,360.0,254.699,3
2025-09-26 08:11:00-04:00,254.63,254.63,254.6,254.6,613.0,254.622,4
2025-09-26 08:12:00-04:00,254.51,254.51,254.51,254.51,400.0,254.51,1
2025-09-26 08:13:00-04:00,254.58,254.65,254.56,254.6,525.0,254.596,4
2025-09-26 08:14:00-04:00,254.68,254.69,254.6,254.67,1000.0,254.65,5
2025-09-26 08:15:00-04:00,254.51,254.52,254.33,254.33,3745.0,254.416,12
2025-09-26 08:16:00-04:00,254.33,254.39,254.33,254.35,3947.0,254.355,15
2025-09-26 08:17:00-04:00,254.35,254.39,254.08,254.32,6347.0,254.255,33
2025-09-26 08:18:00-04:00,254.32,254.32,254.32,254.32,0.0,254.32,0
2025-09-26 08:19:00-04:00,254.2,254.46,254.2,254.46,1662.0,254.378,7
2025-09-26 08:20:00-04:00,254.44,254.44,254.25,254.25,400.0,254.355,3
2025-09-26 08:21:00-04:00,254.25,254.25,254.25,254.25,0.0,254.25,0
2025-09-26 08:22:00-04:00,254.25,254.26,254.25,254.25,350.0,254.254,1
2025-09-26 08:23:00-04:00,254.54,254.58,254.48,254.58,900.0,254.538,4
2025-09-26 08:24:00-04:00,254.55,254.55,254.55,254.55,100.0,254.55,1
2025-09-26 08:25:00-04:00,254.55,254.55,254.55,254.55,0.0,254.55,0
2025-09-26 08:26:00-04:00,254.69,254.69,254.5,254.5,1198.0,254.593,6
2025-09-26 08:27:00-04:00,254.5,254.62,254.48,254.61,675.0,254.559,4
2025-09-26 08:28:00-04:00,254.64,254.86,254.64,254.86,7829.0,254.747,14
2025-09-26 08:29:00-04:00,254.85,254.86,254.73,254.86,906.0,254.792,6
2025-09-26 08:30:00-04:00,254.79,254.85,254.5,254.85,2197.0,254.689,12
2025-09-26 08:31:00-04:00,254.95,255.39,254.94,255.05,11320.0,255.042,50
2025-09-26 08:32:00-04:00,255.15,255.26,254.95,254.95,2993.0,255.064,16
2025-09-26 08:33:00-04:00,254.75,254.75,254.53,254.75,5688.0,254.695,17
2025-09-26 08:34:00-04:00,254.73,255.12,254.73,255.02,1777.0,254.886,9
2025-09-26 08:35:00-04:00,254.82,255.14,254.82,255.0,3112.0,255.0,15
2025-09-26 08:36:00-04:00,255.14,255.36,255.12,255.36,3532.0,255.248,17
2025-09-26 08:37:00-04:00,255.26,255.36,255.17,255.21,1170.0,255.254,8
2025-09-26 08:38:00-04:00,255.15,255.3,255.01,255.3,3206.0,255.093,13
2025-09-26 08:39:00-04:00,255.17,255.17,254.82,254.97,4586.0,255.078,18
2025-09-26 08:40:00-04:00,254.95,255.15,254.95,255.13,2927.0,255.022,18
2025-09-26 08:41:00-04:00,255.0,255.09,255.0,255.0,1641.0,255.006,6
2025-09-26 08:42:00-04:00,254.86,254.88,254.75,254.75,3186.0,254.808,19
2025-09-26 08:43:00-04:00,254.86,254.94,254.79,254.81,5165.0,254.871,18
2025-09-26 08:44:00-04:00,254.81,254.81,254.81,254.81,0.0,254.81,0
2025-09-26 08:45:00-04:00,254.87,254.98,254.55,254.55,3465.0,254.75,17
2025-09-26 08:46:00-04:00,254.55,254.65,254.51,254.65,4816.0,254.629,8
2025-09-26 08:47:00-04:00,254.51,254.85,254.5,254.58,2734.0,254.625,14
2025-09-26 08:48:00-04:00,254.68,254.69,254.54,254.6,2093.0,254.572,8
2025-09-26 08:49:00-04:00,254.5,254.59,254.5,254.5,2995.0,254.564,9
2025-09-26 08:50:00-04:00,254.7,254.7,254.5,254.67,300.0,254.622,3
2025-09-26 08:51:00-04:00,254.66,254.66,254.58,254.66,1229.0,254.602,5
2025-09-26 08:52:00-04:00,254.7,254.7,254.5,254.61,1709.0,254.635,10
2025-09-26 08:53:00-04:00,254.6,254.6,254.6,254.6,200.0,254.6,2
2025-09-26 08:54:00-04:00,254.56,254.61,254.4,254.4,2882.0,254.511,13
2025-09-26 08:55:00-04:00,254.34,254.5,254.25,254.5,1800.0,254.37,8
2025-09-26 08:56:00-04:00,254.49,254.5,254.48,254.5,940.0,254.496,4
2025-09-26 08:57:00-04:00,254.49,254.5,254.49,254.5,1278.0,254.499,8
2025-09-26 08:58:00-04:00,254.62,254.62,254.5,254.53,8686.0,254.508,15
2025-09-26 08:59:00-04:00,254.53,254.69,254.42,254.42,1264.0,254.601,4
2025-09-26 09:00:00-04:00,254.37,254.45,254.1,254.26,14495.0,254.301,54
2025-09-26 09:01:00-04:00,254.1,254.39,254.1,254.39,1027.0,254.214,7
2025-09-26 09:02:00-04:00,254.22,254.43,254.22,254.25,610.0,254.343,6
2025-09-26 09:03:00-04:00,254.31,254.31,254.29,254.3,600.0,254.3,4
2025-09-26 09:04:00-04:00,254.3,254.4,254.25,254.26,1326.0,254.336,6
2025-09-26 09:05:00-04:00,254.25,254.29,254.25,254.29,748.0,254.256,4
2025-09-26 09:06:00-04:00,254.27,254.29,254.11,254.13,2669.0,254.219,15
2025-09-26 09:07:00-04:00,254.21,254.21,254.06,254.07,1794.0,254.109,11
2025-09-26 09:08:00-04:00,254.1,254.1,254.1,254.1,1200.0,254.1,2
2025-09-26 09:09:00-04:00,254.3,254.3,254.07,254.07,2162.0,254.13,11
2025-09-26 09:10:00-04:00,254.28,254.29,254.05,254.06,5766.0,254.105,15
2025-09-26 09:11:00-04:00,254.13,254.13,254.13,254.13,100.0,254.13,1
2025-09-26 09:12:00-04:00,254.1,254.14,254.1,254.14,3768.0,254.135,9
2025-09-26 09:13:00-04:00,254.21,254.3,254.11,254.3,1819.0,254.258,13
2025-09-26 09:14:00-04:00,254.59,254.6,254.59,254.6,1246.0,254.598,4
2025-09-26 09:15:00-04:00,254.45,254.59,254.42,254.42,2042.0,254.454,6
2025-09-26 09:16:00-04:00,254.59,254.6,254.32,254.33,2888.0,254.54,14
2025-09-26 09:17:00-04:00,254.49,254.49,254.48,254.49,1000.0,254.489,1
2025-09-26 09:18:00-04:00,254.45,254.49,254.45,254.45,1202.0,254.48,7
2025-09-26 09:19:00-04:00,254.54,254.63,254.45,254.6,3132.0,254.567,13
2025-09-26 09:20:00-04:00,254.5,254.62,254.46,254.6,3609.0,254.527,11
2025-09-26 09:21:00-04:00,254.53,254.75,254.53,254.75,8098.0,254.628,14
2025-09-26 09:22:00-04:00,254.78,254.83,254.75,254.78,4223.0,254.778,9
2025-09-26 09:23:00-04:00,254.78,254.78,254.72,254.78,2715.0,254.766,11
2025-09-26 09:24:00-04:00,254.7,254.79,254.6,254.62,3111.0,254.679,19
2025-09-26 09:25:00-04:00,254.6,254.62,254.5,254.62,2263.0,254.569,11
2025-09-26 09:26:00-04:00,254.62,254.8,254.59,254.77,3656.0,254.711,14
2025-09-26 09:27:00-04:00,254.62,254.62,253.79,254.03,27913.0,254.129,87
2025-09-26 09:28:00-04:00,253.84,254.22,253.78,254.09,12521.0,253.922,56
2025-09-26 09:29:00-04:00,254.15,254.25,254.0,254.03,3363.0,254.156,18
2025-09-26 09:30:00-04:00,254.18,254.92,253.78,254.57,962605.0,254.091,2696
2025-09-26 09:31:00-04:00,254.58,254.87,254.3,254.85,245676.0,254.639,1673
2025-09-26 09:32:00-04:00,254.88,254.98,254.5,254.93,202162.0,254.778,1450
2025-09-26 09:33:00-04:00,254.9,255.07,254.53,254.84,236495.0,254.851,1601
2025-09-26 09:34:00-04:00,254.84,254.92,254.51,254.58,189144.0,254.694,1184
2025-09-26 09:35:00-04:00,254.55,254.6,253.98,254.12,246840.0,254.171,1441
2025-09-26 09:36:00-04:00,254.09,254.59,254.01,254.31,265354.0,254.386,1633
2025-09-26 09:37:00-04:00,254.31,254.83,254.13,254.83,278654.0,254.384,1520
2025-09-26 09:38:00-04:00,254.83,255.0,254.66,254.88,178266.0,254.798,1070
2025-09-26 09:39:00-04:00,254.88,255.29,254.75,255.27,135619.0,254.945,871
2025-09-26 09:40:00-04:00,255.27,255.37,255.08,255.22,165754.0,255.214,1032
2025-09-26 09:41:00-04:00,255.19,255.68,255.13,255.54,209988.0,255.465,1150
2025-09-26 09:42:00-04:00,255.52,255.75,255.22,255.67,193007.0,255.512,1269
2025-09-26 09:43:00-04:00,255.65,256.04,255.5,255.84,192445.0,255.832,1087
2025-09-26 09:44:00-04:00,255.84,255.99,255.53,255.72,112128.0,255.766,739
2025-09-26 09:45:00-04:00,255.73,255.97,255.58,255.96,146992.0,255.761,826
2025-09-26 09:46:00-04:00,255.96,256.21,255.94,256.12,181365.0,256.079,924
2025-09-26 09:47:00-04:00,256.14,256.19,255.93,256.02,128344.0,256.05,657
2025-09-26 09:48:00-04:00,256.05,256.09,255.7,255.92,123497.0,255.893,748
2025-09-26 09:49:00-04:00,255.91,255.94,255.71,255.74,77831.0,255.791,513
2025-09-26 09:50:00-04:00,255.75,256.06,255.73,255.81,133007.0,255.893,945
2025-09-26 09:51:00-04:00,255.81,255.89,255.67,255.75,132794.0,255.741,541
2025-09-26 09:52:00-04:00,255.76,255.83,255.6,255.64,112037.0,255.675,676
2025-09-26 09:53:00-04:00,255.63,255.86,255.62,255.81,70546.0,255.737,504
2025-09-26 09:54:00-04:00,255.81,256.08,255.76,256.08,112618.0,255.907,632
2025-09-26 09:55:00-04:00,256.08,256.11,255.92,255.97,94355.0,256.016,488
2025-09-26 09:56:00-04:00,255.96,256.2,255.91,256.15,68928.0,256.074,493
2025-09-26 09:57:00-04:00,256.18,256.28,256.05,256.06,100956.0,256.188,482
2025-09-26 09:58:00-04:00,256.08,256.2,256.02,256.11,67472.0,256.129,413
2025-09-26 09:59:00-04:00,256.12,256.34,256.0,256.29,123143.0,256.175,720
2025-09-26 10:00:00-04:00,256.26,256.43,256.19,256.34,131159.0,256.301,793
2025-09-26 10:01:00-04:00,256.35,256.6,256.32,256.55,157786.0,256.484,774
2025-09-26 10:02:00-04:00,256.55,256.55,256.29,256.43,93707.0,256.423,644
